time	232Th	228Ra	228Ac	228Th	224Ra	220Rn	216Po	212Pb	212Bi	212Po	208Tl	208Pb	
1.232e+07	1	1.88115e-11	2.30136e-15	4.2564e-13	2.07584e-15	3.64991e-19	9.52058e-22	2.5175e-16	2.37256e-17	1.26781e-27	4.36823e-19	1.7733e-14	
1.233e+07	1	1.88264e-11	2.30319e-15	4.26312e-13	2.07924e-15	3.65589e-19	9.53618e-22	2.52162e-16	2.37646e-17	1.26987e-27	4.37534e-19	1.77776e-14	
1.234e+07	1	1.88413e-11	2.30502e-15	4.26984e-13	2.08265e-15	3.66187e-19	9.55179e-22	2.52575e-16	2.38036e-17	1.27194e-27	4.38247e-19	1.78224e-14	
1.235e+07	1	1.88562e-11	2.30685e-15	4.27657e-13	2.08606e-15	3.66786e-19	9.56741e-22	2.52988e-16	2.38427e-17	1.27402e-27	4.3896e-19	1.78672e-14	
1.236e+07	1	1.88711e-11	2.30867e-15	4.2833e-13	2.08947e-15	3.67386e-19	9.58304e-22	2.53401e-16	2.38817e-17	1.27609e-27	4.39673e-19	1.79121e-14	
1.237e+07	1	1.88861e-11	2.3105e-15	4.29003e-13	2.09288e-15	3.67986e-19	9.59869e-22	2.53814e-16	2.39209e-17	1.27816e-27	4.40387e-19	1.7957e-14	
1.238e+07	1	1.8901e-11	2.31233e-15	4.29678e-13	2.09629e-15	3.68586e-19	9.61435e-22	2.54228e-16	2.396e-17	1.28024e-27	4.41102e-19	1.8002e-14	
1.239e+07	1	1.89159e-11	2.31416e-15	4.30352e-13	2.09971e-15	3.69187e-19	9.63002e-22	2.54642e-16	2.39992e-17	1.28232e-27	4.41817e-19	1.80472e-14	
1.24e+07	1	1.89308e-11	2.31599e-15	4.31028e-13	2.10313e-15	3.69788e-19	9.6457e-22	2.55057e-16	2.40383e-17	1.2844e-27	4.42532e-19	1.80923e-14	
1.241e+07	1	1.89457e-11	2.31782e-15	4.31703e-13	2.10655e-15	3.7039e-19	9.6614e-22	2.55472e-16	2.40776e-17	1.28648e-27	4.43248e-19	1.81376e-14	
1.242e+07	1	1.89606e-11	2.31965e-15	4.32379e-13	2.10998e-15	3.70992e-19	9.67711e-22	2.55887e-16	2.41168e-17	1.28856e-27	4.43965e-19	1.81829e-14	
1.243e+07	1	1.89755e-11	2.32147e-15	4.33056e-13	2.1134e-15	3.71595e-19	9.69282e-22	2.56302e-16	2.41561e-17	1.29065e-27	4.44682e-19	1.82283e-14	
1.244e+07	1	1.89904e-11	2.3233e-15	4.33733e-13	2.11683e-15	3.72198e-19	9.70855e-22	2.56718e-16	2.41954e-17	1.29273e-27	4.454e-19	1.82738e-14	
1.245e+07	1	1.90053e-11	2.32513e-15	4.34411e-13	2.12027e-15	3.72802e-19	9.7243e-22	2.57134e-16	2.42348e-17	1.29482e-27	4.46118e-19	1.83193e-14	
1.246e+07	1	1.90202e-11	2.32696e-15	4.35089e-13	2.1237e-15	3.73406e-19	9.74005e-22	2.5755e-16	2.42742e-17	1.29691e-27	4.46837e-19	1.8365e-14	
1.247e+07	1	1.90351e-11	2.32879e-15	4.35768e-13	2.12714e-15	3.7401e-19	9.75582e-22	2.57967e-16	2.43136e-17	1.299e-27	4.47557e-19	1.84107e-14	
1.248e+07	1	1.905e-11	2.33061e-15	4.36447e-13	2.13058e-15	3.74615e-19	9.7716e-22	2.58384e-16	2.4353e-17	1.30109e-27	4.48277e-19	1.84564e-14	
1.249e+07	1	1.90649e-11	2.33244e-15	4.37126e-13	2.13403e-15	3.7522e-19	9.78739e-22	2.58801e-16	2.43925e-17	1.30319e-27	4.48997e-19	1.85023e-14	
1.25e+07	1	1.90798e-11	2.33427e-15	4.37807e-13	2.13747e-15	3.75826e-19	9.80319e-22	2.59219e-16	2.4432e-17	1.30528e-27	4.49718e-19	1.85482e-14	
1.251e+07	1	1.90947e-11	2.3361e-15	4.38487e-13	2.14092e-15	3.76433e-19	9.81901e-22	2.59637e-16	2.44715e-17	1.30738e-27	4.5044e-19	1.85942e-14	
1.252e+07	1	1.91096e-11	2.33793e-15	4.39168e-13	2.14437e-15	3.7704e-19	9.83483e-22	2.60055e-16	2.4511e-17	1.30948e-27	4.51162e-19	1.86403e-14	
1.253e+07	1	1.91245e-11	2.33975e-15	4.3985e-13	2.14782e-15	3.77647e-19	9.85067e-22	2.60474e-16	2.45506e-17	1.31158e-27	4.51885e-19	1.86865e-14	
1.254e+07	1	1.91394e-11	2.34158e-15	4.40532e-13	2.15128e-15	3.78255e-19	9.86652e-22	2.60893e-16	2.45902e-17	1.31368e-27	4.52608e-19	1.87327e-14	
1.255e+07	1	1.91543e-11	2.34341e-15	4.41215e-13	2.15474e-15	3.78863e-19	9.88238e-22	2.61312e-16	2.46299e-17	1.31578e-27	4.53332e-19	1.8779e-14	
1.256e+07	1	1.91692e-11	2.34524e-15	4.41898e-13	2.1582e-15	3.79471e-19	9.89826e-22	2.61732e-16	2.46696e-17	1.31789e-27	4.54056e-19	1.88254e-14	
1.257e+07	1	1.91841e-11	2.34706e-15	4.42581e-13	2.16167e-15	3.8008e-19	9.91414e-22	2.62152e-16	2.47093e-17	1.31999e-27	4.54781e-19	1.88718e-14	
1.258e+07	1	1.9199e-11	2.34889e-15	4.43265e-13	2.16513e-15	3.8069e-19	9.93004e-22	2.62572e-16	2.4749e-17	1.3221e-27	4.55506e-19	1.89183e-14	
1.259e+07	1	1.92139e-11	2.35072e-15	4.4395e-13	2.1686e-15	3.813e-19	9.94595e-22	2.62992e-16	2.47888e-17	1.32421e-27	4.56232e-19	1.89649e-14	
1.26e+07	1	1.92288e-11	2.35255e-15	4.44635e-13	2.17207e-15	3.81911e-19	9.96187e-22	2.63413e-16	2.48286e-17	1.32632e-27	4.56959e-19	1.90116e-14	
1.261e+07	1	1.92437e-11	2.35437e-15	4.4532e-13	2.17555e-15	3.82521e-19	9.97781e-22	2.63834e-16	2.48684e-17	1.32844e-27	4.57686e-19	1.90584e-14	
1.262e+07	1	1.92586e-11	2.3562e-15	4.46006e-13	2.17903e-15	3.83133e-19	9.99375e-22	2.64256e-16	2.49082e-17	1.33055e-27	4.58413e-19	1.91052e-14	
1.263e+07	1	1.92735e-11	2.35803e-15	4.46693e-13	2.18251e-15	3.83745e-19	1.00097e-21	2.64677e-16	2.49481e-17	1.33267e-27	4.59141e-19	1.91521e-14	
1.264e+07	1	1.92884e-11	2.35985e-15	4.4738e-13	2.18599e-15	3.84357e-19	1.00257e-21	2.65099e-16	2.4988e-17	1.33478e-27	4.5987e-19	1.91991e-14	
1.265e+07	1	1.93032e-11	2.36168e-15	4.48068e-13	2.18947e-15	3.8497e-19	1.00417e-21	2.65522e-16	2.5028e-17	1.3369e-27	4.60599e-19	1.92461e-14	
1.266e+07	1	1.93181e-11	2.36351e-15	4.48756e-13	2.19296e-15	3.85583e-19	1.00577e-21	2.65944e-16	2.5068e-17	1.33902e-27	4.61329e-19	1.92933e-14	
1.267e+07	1	1.9333e-11	2.36533e-15	4.49444e-13	2.19645e-15	3.86197e-19	1.00737e-21	2.66368e-16	2.5108e-17	1.34114e-27	4.62059e-19	1.93405e-14	
1.268e+07	1	1.93479e-11	2.36716e-15	4.50133e-13	2.19994e-15	3.86811e-19	1.00897e-21	2.66791e-16	2.5148e-17	1.34327e-27	4.6279e-19	1.93877e-14	
1.269e+07	1	1.93628e-11	2.36899e-15	4.50823e-13	2.20344e-15	3.87425e-19	1.01057e-21	2.67214e-16	2.51881e-17	1.34539e-27	4.63521e-19	1.94351e-14	
1.27e+07	1	1.93777e-11	2.37081e-15	4.51513e-13	2.20694e-15	3.88041e-19	1.01218e-21	2.67638e-16	2.52282e-17	1.34752e-27	4.64253e-19	1.94825e-14	
1.271e+07	1	1.93926e-11	2.37264e-15	4.52203e-13	2.21044e-15	3.88656e-19	1.01378e-21	2.68063e-16	2.52683e-17	1.34965e-27	4.64986e-19	1.953e-14	
1.272e+07	1	1.94075e-11	2.37447e-15	4.52894e-13	2.21394e-15	3.89272e-19	1.01539e-21	2.68487e-16	2.53084e-17	1.35178e-27	4.65719e-19	1.95776e-14	
1.273e+07	1	1.94224e-11	2.37629e-15	4.53586e-13	2.21745e-15	3.89888e-19	1.01699e-21	2.68912e-16	2.53486e-17	1.35391e-27	4.66452e-19	1.96253e-14	
1.274e+07	1	1.94373e-11	2.37812e-15	4.54277e-13	2.22096e-15	3.90505e-19	1.0186e-21	2.69337e-16	2.53888e-17	1.35604e-27	4.67186e-19	1.9673e-14	
1.275e+07	1	1.94521e-11	2.37994e-15	4.5497e-13	2.22447e-15	3.91123e-19	1.02021e-21	2.69763e-16	2.54291e-17	1.35818e-27	4.67921e-19	1.97208e-14	
1.276e+07	1	1.9467e-11	2.38177e-15	4.55663e-13	2.22798e-15	3.9174e-19	1.02183e-21	2.70189e-16	2.54694e-17	1.36032e-27	4.68656e-19	1.97687e-14	
1.277e+07	1	1.94819e-11	2.3836e-15	4.56356e-13	2.2315e-15	3.92359e-19	1.02344e-21	2.70615e-16	2.55097e-17	1.36245e-27	4.69391e-19	1.98167e-14	
1.278e+07	1	1.94968e-11	2.38542e-15	4.5705e-13	2.23502e-15	3.92977e-19	1.02505e-21	2.71041e-16	2.555e-17	1.36459e-27	4.70128e-19	1.98647e-14	
1.279e+07	1	1.95117e-11	2.38725e-15	4.57745e-13	2.23854e-15	3.93597e-19	1.02667e-21	2.71468e-16	2.55904e-17	1.36673e-27	4.70864e-19	1.99129e-14	
1.28e+07	1	1.95266e-11	2.38907e-15	4.5844e-13	2.24206e-15	3.94216e-19	1.02828e-21	2.71895e-16	2.56307e-17	1.36888e-27	4.71602e-19	1.99611e-14	
1.281e+07	1	1.95414e-11	2.3909e-15	4.59135e-13	2.24559e-15	3.94836e-19	1.0299e-21	2.72323e-16	2.56712e-17	1.37102e-27	4.7234e-19	2.00093e-14	
1.282e+07	1	1.95563e-11	2.39272e-15	4.59831e-13	2.24912e-15	3.95457e-19	1.03152e-21	2.72751e-16	2.57116e-17	1.37317e-27	4.73078e-19	2.00577e-14	
1.283e+07	1	1.95712e-11	2.39455e-15	4.60527e-13	2.25265e-15	3.96078e-19	1.03314e-21	2.73179e-16	2.57521e-17	1.37531e-27	4.73817e-19	2.01061e-14	
1.284e+07	1	1.95861e-11	2.39638e-15	4.61224e-13	2.25618e-15	3.96699e-19	1.03476e-21	2.73607e-16	2.57926e-17	1.37746e-27	4.74556e-19	2.01546e-14	
1.285e+07	1	1.9601e-11	2.3982e-15	4.61921e-13	2.25972e-15	3.97321e-19	1.03638e-21	2.74036e-16	2.58332e-17	1.37961e-27	4.75296e-19	2.02032e-14	
1.286e+07	1	1.96159e-11	2.40003e-15	4.62619e-13	2.26326e-15	3.97944e-19	1.038e-21	2.74465e-16	2.58737e-17	1.38177e-27	4.76037e-19	2.02518e-14	
1.287e+07	1	1.96307e-11	2.40185e-15	4.63318e-13	2.2668e-15	3.98566e-19	1.03963e-21	2.74894e-16	2.59143e-17	1.38392e-27	4.76778e-19	2.03006e-14	
1.288e+07	1	1.96456e-11	2.40368e-15	4.64017e-13	2.27035e-15	3.9919e-19	1.04125e-21	2.75324e-16	2.5955e-17	1.38608e-27	4.77519e-19	2.03494e-14	
1.289e+07	1	1.96605e-11	2.4055e-15	4.64716e-13	2.2739e-15	3.99813e-19	1.04288e-21	2.75754e-16	2.59956e-17	1.38823e-27	4.78262e-19	2.03983e-14	
1.29e+07	1	1.96754e-11	2.40733e-15	4.65416e-13	2.27745e-15	4.00438e-19	1.04451e-21	2.76184e-16	2.60363e-17	1.39039e-27	4.79004e-19	2.04472e-14	
1.291e+07	1	1.96902e-11	2.40915e-15	4.66116e-13	2.281e-15	4.01062e-19	1.04614e-21	2.76614e-16	2.6077e-17	1.39255e-27	4.79748e-19	2.04963e-14	
1.292e+07	1	1.97051e-11	2.41098e-15	4.66817e-13	2.28455e-15	4.01687e-19	1.04777e-21	2.77045e-16	2.61178e-17	1.39471e-27	4.80491e-19	2.05454e-14	
1.293e+07	1	1.972e-11	2.4128e-15	4.67518e-13	2.28811e-15	4.02313e-19	1.0494e-21	2.77476e-16	2.61586e-17	1.39688e-27	4.81236e-19	2.05946e-14	
1.294e+07	1	1.97349e-11	2.41463e-15	4.6822e-13	2.29167e-15	4.02939e-19	1.05103e-21	2.77908e-16	2.61994e-17	1.39904e-27	4.8198e-19	2.06439e-14	
1.295e+07	1	1.97497e-11	2.41645e-15	4.68922e-13	2.29523e-15	4.03565e-19	1.05267e-21	2.7834e-16	2.62402e-17	1.40121e-27	4.82726e-19	2.06932e-14	
1.296e+07	1	1.97646e-11	2.41828e-15	4.69625e-13	2.2988e-15	4.04192e-19	1.0543e-21	2.78772e-16	2.62811e-17	1.40337e-27	4.83472e-19	2.07427e-14	
1.297e+07	1	1.97795e-11	2.4201e-15	4.70328e-13	2.30237e-15	4.0482e-19	1.05594e-21	2.79204e-16	2.6322e-17	1.40554e-27	4.84218e-19	2.07922e-14	
1.298e+07	1	1.97944e-11	2.42192e-15	4.71032e-13	2.30594e-15	4.05447e-19	1.05757e-21	2.79637e-16	2.63629e-17	1.40771e-27	4.84965e-19	2.08418e-14	
1.299e+07	1	1.98092e-11	2.42375e-15	4.71736e-13	2.30951e-15	4.06076e-19	1.05921e-21	2.8007e-16	2.64039e-17	1.40989e-27	4.85713e-19	2.08914e-14	
1.3e+07	1	1.98241e-11	2.42557e-15	4.72441e-13	2.31309e-15	4.06704e-19	1.06085e-21	2.80504e-16	2.64449e-17	1.41206e-27	4.86461e-19	2.09412e-14	
1.301e+07	1	1.9839e-11	2.4274e-15	4.73146e-13	2.31667e-15	4.07334e-19	1.06249e-21	2.80937e-16	2.64859e-17	1.41424e-27	4.87209e-19	2.0991e-14	
1.302e+07	1	1.98539e-11	2.42922e-15	4.73852e-13	2.32025e-15	4.07963e-19	1.06414e-21	2.81371e-16	2.65269e-17	1.41641e-27	4.87959e-19	2.10409e-14	
1.303e+07	1	1.98687e-11	2.43105e-15	4.74558e-13	2.32383e-15	4.08593e-19	1.06578e-21	2.81806e-16	2.6568e-17	1.41859e-27	4.88708e-19	2.10908e-14	
1.304e+07	1	1.98836e-11	2.43287e-15	4.75265e-13	2.32742e-15	4.09224e-19	1.06742e-21	2.8224e-16	2.66091e-17	1.42077e-27	4.89458e-19	2.11409e-14	
1.305e+07	1	1.98985e-11	2.43469e-15	4.75972e-13	2.33101e-15	4.09855e-19	1.06907e-21	2.82675e-16	2.66503e-17	1.42295e-27	4.90209e-19	2.1191e-14	
1.306e+07	1	1.99133e-11	2.43652e-15	4.7668e-13	2.3346e-15	4.10486e-19	1.07072e-21	2.8311e-16	2.66914e-17	1.42514e-27	4.90961e-19	2.12412e-14	
1.307e+07	1	1.99282e-11	2.43834e-15	4.77388e-13	2.33819e-15	4.11118e-19	1.07237e-21	2.83546e-16	2.67326e-17	1.42732e-27	4.91712e-19	2.12915e-14	
1.308e+07	1	1.99431e-11	2.44017e-15	4.78096e-13	2.34179e-15	4.11751e-19	1.07401e-21	2.83982e-16	2.67739e-17	1.42951e-27	4.92465e-19	2.13419e-14	
1.309e+07	1	1.99579e-11	2.44199e-15	4.78806e-13	2.34539e-15	4.12384e-19	1.07567e-21	2.84418e-16	2.68151e-17	1.4317e-27	4.93218e-19	2.13923e-14	
1.31e+07	1	1.99728e-11	2.44381e-15	4.79515e-13	2.34899e-15	4.13017e-19	1.07732e-21	2.84855e-16	2.68564e-17	1.43389e-27	4.93971e-19	2.14428e-14	
1.311e+07	1	1.99877e-11	2.44564e-15	4.80225e-13	2.35259e-15	4.13651e-19	1.07897e-21	2.85291e-16	2.68977e-17	1.43608e-27	4.94725e-19	2.14934e-14	
1.312e+07	1	2.00025e-11	2.44746e-15	4.80936e-13	2.3562e-15	4.14285e-19	1.08062e-21	2.85729e-16	2.69391e-17	1.43827e-27	4.9548e-19	2.15441e-14	
1.313e+07	1	2.00174e-11	2.44928e-15	4.81647e-13	2.35981e-15	4.14919e-19	1.08228e-21	2.86166e-16	2.69804e-17	1.44047e-27	4.96235e-19	2.15949e-14	
1.314e+07	1	2.00323e-11	2.45111e-15	4.82359e-13	2.36342e-15	4.15555e-19	1.08394e-21	2.86604e-16	2.70218e-17	1.44266e-27	4.9699e-19	2.16457e-14	
1.315e+07	1	2.00471e-11	2.45293e-15	4.83071e-13	2.36704e-15	4.1619e-19	1.08559e-21	2.87042e-16	2.70633e-17	1.44486e-27	4.97746e-19	2.16966e-14	
1.316e+07	1	2.0062e-11	2.45475e-15	4.83783e-13	2.37065e-15	4.16826e-19	1.08725e-21	2.8748e-16	2.71047e-17	1.44706e-27	4.98503e-19	2.17476e-14	
1.317e+07	1	2.00769e-11	2.45658e-15	4.84496e-13	2.37427e-15	4.17463e-19	1.08891e-21	2.87919e-16	2.71462e-17	1.44926e-27	4.9926e-19	2.17987e-14	
1.318e+07	1	2.00917e-11	2.4584e-15	4.8521e-13	2.3779e-15	4.181e-19	1.09057e-21	2.88358e-16	2.71878e-17	1.45146e-27	5.00018e-19	2.18498e-14	
1.319e+07	1	2.01066e-11	2.46022e-15	4.85924e-13	2.38152e-15	4.18737e-19	1.09224e-21	2.88797e-16	2.72293e-17	1.45367e-27	5.00776e-19	2.1901e-14	
1.32e+07	1	2.01214e-11	2.46205e-15	4.86638e-13	2.38515e-15	4.19375e-19	1.0939e-21	2.89237e-16	2.72709e-17	1.45587e-27	5.01535e-19	2.19523e-14	
1.321e+07	1	2.01363e-11	2.46387e-15	4.87353e-13	2.38878e-15	4.20013e-19	1.09556e-21	2.89677e-16	2.73125e-17	1.45808e-27	5.02294e-19	2.20037e-14	
1.322e+07	1	2.01512e-11	2.46569e-15	4.88069e-13	2.39241e-15	4.20652e-19	1.09723e-21	2.90117e-16	2.73541e-17	1.46029e-27	5.03054e-19	2.20552e-14	
1.323e+07	1	2.0166e-11	2.46751e-15	4.88785e-13	2.39605e-15	4.21291e-19	1.0989e-21	2.90558e-16	2.73958e-17	1.4625e-27	5.03815e-19	2.21067e-14	
1.324e+07	1	2.01809e-11	2.46934e-15	4.89501e-13	2.39969e-15	4.21931e-19	1.10056e-21	2.90999e-16	2.74375e-17	1.46471e-27	5.04576e-19	2.21583e-14	
1.325e+07	1	2.01957e-11	2.47116e-15	4.90218e-13	2.40333e-15	4.22571e-19	1.10223e-21	2.9144e-16	2.74793e-17	1.46692e-27	5.05337e-19	2.221e-14	
1.326e+07	1	2.02106e-11	2.47298e-15	4.90936e-13	2.40697e-15	4.23211e-19	1.1039e-21	2.91882e-16	2.7521e-17	1.46914e-27	5.06099e-19	2.22618e-14	
1.327e+07	1	2.02254e-11	2.4748e-15	4.91654e-13	2.41061e-15	4.23852e-19	1.10558e-21	2.92323e-16	2.75628e-17	1.47135e-27	5.06862e-19	2.23137e-14	
1.328e+07	1	2.02403e-11	2.47663e-15	4.92372e-13	2.41426e-15	4.24494e-19	1.10725e-21	2.92765e-16	2.76046e-17	1.47357e-27	5.07625e-19	2.23656e-14	
1.329e+07	1	2.02552e-11	2.47845e-15	4.93091e-13	2.41791e-15	4.25136e-19	1.10892e-21	2.93208e-16	2.76465e-17	1.47579e-27	5.08389e-19	2.24176e-14	
1.33e+07	1	2.027e-11	2.48027e-15	4.9381e-13	2.42157e-15	4.25778e-19	1.1106e-21	2.93651e-16	2.76884e-17	1.47801e-27	5.09153e-19	2.24697e-14	
1.331e+07	1	2.02849e-11	2.48209e-15	4.9453e-13	2.42522e-15	4.26421e-19	1.11228e-21	2.94094e-16	2.77303e-17	1.48023e-27	5.09918e-19	2.25219e-14	
1.332e+07	1	2.02997e-11	2.48392e-15	4.95251e-13	2.42888e-15	4.27064e-19	1.11395e-21	2.94537e-16	2.77722e-17	1.48246e-27	5.10683e-19	2.25742e-14	
1.333e+07	1	2.03146e-11	2.48574e-15	4.95972e-13	2.43254e-15	4.27708e-19	1.11563e-21	2.94981e-16	2.78142e-17	1.48468e-27	5.11449e-19	2.26265e-14	
1.334e+07	1	2.03294e-11	2.48756e-15	4.96693e-13	2.43621e-15	4.28352e-19	1.11731e-21	2.95425e-16	2.78562e-17	1.48691e-27	5.12215e-19	2.26789e-14	
1.335e+07	1	2.03443e-11	2.48938e-15	4.97415e-13	2.43987e-15	4.28997e-19	1.11899e-21	2.95869e-16	2.78982e-17	1.48914e-27	5.12982e-19	2.27314e-14	
1.336e+07	1	2.03591e-11	2.4912e-15	4.98137e-13	2.44354e-15	4.29642e-19	1.12068e-21	2.96314e-16	2.79403e-17	1.49137e-27	5.13749e-19	2.2784e-14	
1.337e+07	1	2.0374e-11	2.49302e-15	4.9886e-13	2.44721e-15	4.30287e-19	1.12236e-21	2.96759e-16	2.79823e-17	1.4936e-27	5.14517e-19	2.28366e-14	
1.338e+07	1	2.03888e-11	2.49485e-15	4.99583e-13	2.45089e-15	4.30933e-19	1.12404e-21	2.97204e-16	2.80245e-17	1.49583e-27	5.15286e-19	2.28894e-14	
1.339e+07	1	2.04037e-11	2.49667e-15	5.00307e-13	2.45456e-15	4.3158e-19	1.12573e-21	2.9765e-16	2.80666e-17	1.49807e-27	5.16055e-19	2.29422e-14	
1.34e+07	1	2.04185e-11	2.49849e-15	5.01031e-13	2.45824e-15	4.32226e-19	1.12742e-21	2.98096e-16	2.81088e-17	1.50031e-27	5.16824e-19	2.29951e-14	
1.341e+07	1	2.04334e-11	2.50031e-15	5.01756e-13	2.46192e-15	4.32874e-19	1.12911e-21	2.98542e-16	2.8151e-17	1.50254e-27	5.17594e-19	2.3048e-14	
1.342e+07	1	2.04482e-11	2.50213e-15	5.02481e-13	2.46561e-15	4.33522e-19	1.1308e-21	2.98988e-16	2.81932e-17	1.50478e-27	5.18365e-19	2.31011e-14	
1.343e+07	1	2.04631e-11	2.50395e-15	5.03207e-13	2.4693e-15	4.3417e-19	1.13249e-21	2.99435e-16	2.82355e-17	1.50702e-27	5.19136e-19	2.31542e-14	
1.344e+07	1	2.04779e-11	2.50577e-15	5.03933e-13	2.47298e-15	4.34819e-19	1.13418e-21	2.99882e-16	2.82778e-17	1.50927e-27	5.19908e-19	2.32074e-14	
1.345e+07	1	2.04928e-11	2.5076e-15	5.0466e-13	2.47668e-15	4.35468e-19	1.13587e-21	3.0033e-16	2.83201e-17	1.51151e-27	5.2068e-19	2.32607e-14	
1.346e+07	1	2.05076e-11	2.50942e-15	5.05387e-13	2.48037e-15	4.36117e-19	1.13757e-21	3.00777e-16	2.83625e-17	1.51376e-27	5.21453e-19	2.33141e-14	
1.347e+07	1	2.05225e-11	2.51124e-15	5.06115e-13	2.48407e-15	4.36767e-19	1.13926e-21	3.01226e-16	2.84048e-17	1.516e-27	5.22226e-19	2.33676e-14	
1.348e+07	1	2.05373e-11	2.51306e-15	5.06843e-13	2.48777e-15	4.37418e-19	1.14096e-21	3.01674e-16	2.84472e-17	1.51825e-27	5.23e-19	2.34211e-14	
1.349e+07	1	2.05521e-11	2.51488e-15	5.07572e-13	2.49147e-15	4.38069e-19	1.14266e-21	3.02123e-16	2.84897e-17	1.5205e-27	5.23774e-19	2.34747e-14	
1.35e+07	1	2.0567e-11	2.5167e-15	5.08301e-13	2.49518e-15	4.3872e-19	1.14435e-21	3.02572e-16	2.85322e-17	1.52276e-27	5.24549e-19	2.35284e-14	
1.351e+07	1	2.05818e-11	2.51852e-15	5.0903e-13	2.49888e-15	4.39372e-19	1.14605e-21	3.03021e-16	2.85747e-17	1.52501e-27	5.25324e-19	2.35822e-14	
1.352e+07	1	2.05967e-11	2.52034e-15	5.0976e-13	2.50259e-15	4.40024e-19	1.14776e-21	3.03471e-16	2.86172e-17	1.52726e-27	5.261e-19	2.3636e-14	
1.353e+07	1	2.06115e-11	2.52216e-15	5.10491e-13	2.50631e-15	4.40677e-19	1.14946e-21	3.0392e-16	2.86597e-17	1.52952e-27	5.26877e-19	2.369e-14	
1.354e+07	1	2.06264e-11	2.52398e-15	5.11222e-13	2.51002e-15	4.4133e-19	1.15116e-21	3.04371e-16	2.87023e-17	1.53178e-27	5.27654e-19	2.3744e-14	
1.355e+07	1	2.06412e-11	2.5258e-15	5.11954e-13	2.51374e-15	4.41984e-19	1.15287e-21	3.04821e-16	2.8745e-17	1.53404e-27	5.28431e-19	2.37981e-14	
1.356e+07	1	2.0656e-11	2.52762e-15	5.12686e-13	2.51746e-15	4.42638e-19	1.15457e-21	3.05272e-16	2.87876e-17	1.5363e-27	5.29209e-19	2.38523e-14	
1.357e+07	1	2.06709e-11	2.52944e-15	5.13418e-13	2.52118e-15	4.43293e-19	1.15628e-21	3.05723e-16	2.88303e-17	1.53856e-27	5.29988e-19	2.39065e-14	
1.358e+07	1	2.06857e-11	2.53127e-15	5.14151e-13	2.52491e-15	4.43948e-19	1.15799e-21	3.06175e-16	2.8873e-17	1.54083e-27	5.30767e-19	2.39609e-14	
1.359e+07	1	2.07006e-11	2.53309e-15	5.14885e-13	2.52863e-15	4.44603e-19	1.1597e-21	3.06627e-16	2.89157e-17	1.54309e-27	5.31547e-19	2.40153e-14	
1.36e+07	1	2.07154e-11	2.53491e-15	5.15619e-13	2.53236e-15	4.45259e-19	1.16141e-21	3.07079e-16	2.89585e-17	1.54536e-27	5.32327e-19	2.40698e-14	
1.361e+07	1	2.07302e-11	2.53673e-15	5.16353e-13	2.5361e-15	4.45915e-19	1.16312e-21	3.07531e-16	2.90013e-17	1.54763e-27	5.33108e-19	2.41244e-14	
1.362e+07	1	2.07451e-11	2.53855e-15	5.17088e-13	2.53983e-15	4.46572e-19	1.16483e-21	3.07984e-16	2.90441e-17	1.5499e-27	5.33889e-19	2.41791e-14	
1.363e+07	1	2.07599e-11	2.54037e-15	5.17824e-13	2.54357e-15	4.47229e-19	1.16655e-21	3.08437e-16	2.9087e-17	1.55217e-27	5.34671e-19	2.42338e-14	
1.364e+07	1	2.07747e-11	2.54219e-15	5.1856e-13	2.54731e-15	4.47887e-19	1.16826e-21	3.0889e-16	2.91298e-17	1.55445e-27	5.35453e-19	2.42886e-14	
1.365e+07	1	2.07896e-11	2.54401e-15	5.19296e-13	2.55106e-15	4.48545e-19	1.16998e-21	3.09344e-16	2.91728e-17	1.55672e-27	5.36236e-19	2.43436e-14	
1.366e+07	1	2.08044e-11	2.54582e-15	5.20033e-13	2.5548e-15	4.49204e-19	1.1717e-21	3.09798e-16	2.92157e-17	1.559e-27	5.3702e-19	2.43985e-14	
1.367e+07	1	2.08192e-11	2.54764e-15	5.2077e-13	2.55855e-15	4.49863e-19	1.17342e-21	3.10252e-16	2.92587e-17	1.56128e-27	5.37803e-19	2.44536e-14	
1.368e+07	1	2.08341e-11	2.54946e-15	5.21508e-13	2.5623e-15	4.50523e-19	1.17514e-21	3.10707e-16	2.93017e-17	1.56356e-27	5.38588e-19	2.45088e-14	
1.369e+07	1	2.08489e-11	2.55128e-15	5.22247e-13	2.56605e-15	4.51183e-19	1.17686e-21	3.11162e-16	2.93447e-17	1.56584e-27	5.39373e-19	2.4564e-14	
1.37e+07	1	2.08637e-11	2.5531e-15	5.22986e-13	2.56981e-15	4.51843e-19	1.17858e-21	3.11617e-16	2.93878e-17	1.56812e-27	5.40159e-19	2.46193e-14	
1.371e+07	1	2.08786e-11	2.55492e-15	5.23725e-13	2.57357e-15	4.52504e-19	1.1803e-21	3.12072e-16	2.94309e-17	1.57041e-27	5.40945e-19	2.46747e-14	
1.372e+07	1	2.08934e-11	2.55674e-15	5.24465e-13	2.57733e-15	4.53165e-19	1.18203e-21	3.12528e-16	2.9474e-17	1.57269e-27	5.41731e-19	2.47302e-14	
1.373e+07	1	2.09082e-11	2.55856e-15	5.25205e-13	2.58109e-15	4.53827e-19	1.18375e-21	3.12984e-16	2.95171e-17	1.57498e-27	5.42518e-19	2.47858e-14	
