time	232Th	228Ra	228Ac	228Th	224Ra	220Rn	216Po	212Pb	212Bi	212Po	208Tl	208Pb	
7.37e+06	4807.47	132.153	131.549	5.35332	4.634	4.5287	4.41606	4.304	4.24495	2.75314	1.53186	0	
7.38e+06	4807.47	132.33	131.726	5.36766	4.64719	4.54159	4.42863	4.31624	4.25709	2.76093	1.53618	0	
7.39e+06	4807.47	132.507	131.903	5.38201	4.66039	4.5545	4.44121	4.3285	4.26925	2.76872	1.54051	0	
7.4e+06	4807.47	132.684	132.079	5.39638	4.67362	4.56743	4.45381	4.34077	4.28142	2.77652	1.54484	0	
7.41e+06	4807.47	132.861	132.256	5.41077	4.68687	4.58037	4.46643	4.35306	4.29361	2.78433	1.54918	0	
7.42e+06	4807.47	133.037	132.433	5.42517	4.70013	4.59333	4.47907	4.36537	4.30582	2.79216	1.55352	0	
7.43e+06	4807.47	133.214	132.61	5.4396	4.71341	4.60631	4.49172	4.37769	4.31804	2.79999	1.55787	0	
7.44e+06	4807.47	133.391	132.786	5.45404	4.72671	4.61931	4.5044	4.39003	4.33028	2.80784	1.56223	0	
7.45e+06	4807.47	133.568	132.963	5.46851	4.74003	4.63232	4.51708	4.40239	4.34254	2.81569	1.56659	0	
7.46e+06	4807.47	133.744	133.14	5.48299	4.75336	4.64535	4.52979	4.41476	4.35481	2.82356	1.57096	0	
7.47e+06	4807.47	133.921	133.316	5.49749	4.76672	4.6584	4.54251	4.42715	4.3671	2.83144	1.57533	0	
7.48e+06	4807.47	134.098	133.493	5.51201	4.78009	4.67147	4.55525	4.43956	4.37941	2.83933	1.57971	0	
7.49e+06	4807.47	134.274	133.67	5.52654	4.79348	4.68456	4.56801	4.45198	4.39173	2.84722	1.5841	0	
7.5e+06	4807.47	134.451	133.846	5.5411	4.80689	4.69766	4.58078	4.46442	4.40408	2.85513	1.58849	0	
7.51e+06	4807.47	134.628	134.023	5.55567	4.82031	4.71078	4.59358	4.47688	4.41643	2.86305	1.59288	0	
7.52e+06	4807.47	134.805	134.2	5.57026	4.83376	4.72392	4.60638	4.48935	4.42881	2.87098	1.59729	0	
7.53e+06	4807.47	134.981	134.376	5.58487	4.84722	4.73708	4.61921	4.50184	4.4412	2.87892	1.6017	0	
7.54e+06	4807.47	135.158	134.553	5.5995	4.8607	4.75025	4.63205	4.51435	4.45361	2.88687	1.60611	0	
7.55e+06	4807.47	135.335	134.73	5.61414	4.8742	4.76344	4.64492	4.52688	4.46603	2.89484	1.61053	0	
7.56e+06	4807.47	135.511	134.906	5.62881	4.88772	4.77665	4.65779	4.53942	4.47847	2.90281	1.61496	0	
7.57e+06	4807.47	135.688	135.083	5.64349	4.90125	4.78988	4.67069	4.55198	4.49093	2.91079	1.61939	0	
7.58e+06	4807.47	135.865	135.26	5.65819	4.9148	4.80312	4.6836	4.56455	4.50341	2.91879	1.62383	0	
7.59e+06	4807.47	136.041	135.436	5.67291	4.92837	4.81639	4.69653	4.57714	4.5159	2.92679	1.62827	0	
7.6e+06	4807.47	136.218	135.613	5.68765	4.94196	4.82967	4.70948	4.58975	4.52841	2.93481	1.63272	0	
7.61e+06	4807.47	136.394	135.789	5.70241	4.95557	4.84297	4.72244	4.60238	4.54093	2.94283	1.63718	0	
7.62e+06	4807.47	136.571	135.966	5.71718	4.9692	4.85628	4.73542	4.61502	4.55347	2.95087	1.64164	0	
7.63e+06	4807.47	136.748	136.143	5.73198	4.98284	4.86961	4.74842	4.62768	4.56603	2.95891	1.64611	0	
7.64e+06	4807.47	136.924	136.319	5.74679	4.9965	4.88297	4.76144	4.64035	4.57861	2.96697	1.65058	0	
7.65e+06	4807.47	137.101	136.496	5.76162	5.01018	4.89633	4.77447	4.65304	4.5912	2.97504	1.65506	0	
7.66e+06	4807.47	137.277	136.672	5.77647	5.02388	4.90972	4.78752	4.66575	4.60381	2.98312	1.65954	0	
7.67e+06	4807.47	137.454	136.849	5.79134	5.0376	4.92312	4.80059	4.67848	4.61643	2.99121	1.66403	0	
7.68e+06	4807.47	137.631	137.026	5.80622	5.05133	4.93655	4.81368	4.69122	4.62908	2.99931	1.66853	0	
7.69e+06	4807.47	137.807	137.202	5.82112	5.06508	4.94999	4.82678	4.70398	4.64174	3.00742	1.67303	0	
7.7e+06	4807.47	137.984	137.379	5.83605	5.07885	4.96344	4.8399	4.71676	4.65441	3.01554	1.67754	0	
7.71e+06	4807.47	138.16	137.555	5.85099	5.09264	4.97692	4.85303	4.72955	4.6671	3.02367	1.68206	0	
7.72e+06	4807.47	138.337	137.732	5.86595	5.10645	4.99041	4.86619	4.74236	4.67981	3.03181	1.68658	0	
7.73e+06	4807.47	138.513	137.908	5.88092	5.12027	5.00392	4.87936	4.75519	4.69254	3.03996	1.6911	0	
7.74e+06	4807.47	138.69	138.085	5.89592	5.13411	5.01745	4.89255	4.76803	4.70528	3.04813	1.69564	0	
7.75e+06	4807.47	138.867	138.261	5.91093	5.14797	5.03099	4.90575	4.78089	4.71804	3.0563	1.70017	0	
7.76e+06	4807.47	139.043	138.438	5.92596	5.16185	5.04456	4.91897	4.79377	4.73082	3.06448	1.70472	0	
7.77e+06	4807.47	139.22	138.614	5.94101	5.17575	5.05814	4.93221	4.80666	4.74361	3.07268	1.70927	0	
7.78e+06	4807.47	139.396	138.791	5.95608	5.18966	5.07173	4.94547	4.81957	4.75642	3.08088	1.71382	0	
7.79e+06	4807.47	139.573	138.967	5.97117	5.20359	5.08535	4.95875	4.8325	4.76925	3.0891	1.71838	0	
7.8e+06	4807.47	139.749	139.144	5.98627	5.21755	5.09898	4.97204	4.84544	4.78209	3.09733	1.72295	0	
7.81e+06	4807.47	139.926	139.32	6.0014	5.23151	5.11264	4.98535	4.8584	4.79495	3.10556	1.72752	0	
7.82e+06	4807.47	140.102	139.497	6.01654	5.2455	5.1263	4.99867	4.87138	4.80782	3.11381	1.7321	0	
7.83e+06	4807.47	140.279	139.673	6.0317	5.25951	5.13999	5.01201	4.88437	4.82072	3.12207	1.73669	0	
7.84e+06	4807.47	140.455	139.85	6.04688	5.27353	5.15369	5.02537	4.89738	4.83363	3.13034	1.74128	0	
7.85e+06	4807.47	140.631	140.026	6.06207	5.28757	5.16742	5.03875	4.91041	4.84655	3.13862	1.74587	0	
7.86e+06	4807.47	140.808	140.202	6.07729	5.30163	5.18115	5.05215	4.92345	4.85949	3.14691	1.75048	0	
7.87e+06	4807.47	140.984	140.379	6.09252	5.3157	5.19491	5.06556	4.93651	4.87245	3.15521	1.75508	0	
7.88e+06	4807.47	141.161	140.555	6.10777	5.3298	5.20869	5.07899	4.94959	4.88543	3.16352	1.7597	0	
7.89e+06	4807.47	141.337	140.732	6.12304	5.34391	5.22248	5.09243	4.96268	4.89842	3.17184	1.76432	0	
7.9e+06	4807.47	141.514	140.908	6.13833	5.35804	5.23629	5.1059	4.97579	4.91143	3.18017	1.76894	0	
7.91e+06	4807.47	141.69	141.085	6.15364	5.37219	5.25012	5.11938	4.98892	4.92446	3.18852	1.77357	0	
7.92e+06	4807.47	141.867	141.261	6.16896	5.38636	5.26396	5.13287	5.00206	4.9375	3.19687	1.77821	0	
7.93e+06	4807.47	142.043	141.437	6.18431	5.40054	5.27782	5.14639	5.01522	4.95056	3.20523	1.78285	0	
7.94e+06	4807.47	142.219	141.614	6.19967	5.41475	5.2917	5.15992	5.0284	4.96364	3.21361	1.7875	0	
7.95e+06	4807.47	142.396	141.79	6.21505	5.42897	5.3056	5.17347	5.0416	4.97673	3.22199	1.79216	0	
7.96e+06	4807.47	142.572	141.966	6.23045	5.44321	5.31952	5.18703	5.05481	4.98984	3.23039	1.79682	0	
7.97e+06	4807.47	142.749	142.143	6.24586	5.45746	5.33345	5.20062	5.06803	5.00296	3.23879	1.80148	0	
7.98e+06	4807.47	142.925	142.319	6.2613	5.47174	5.3474	5.21422	5.08128	5.01611	3.24721	1.80616	0	
7.99e+06	4807.47	143.101	142.496	6.27675	5.48603	5.36137	5.22784	5.09454	5.02927	3.25564	1.81083	0	
8e+06	4807.47	143.278	142.672	6.29222	5.50034	5.37535	5.24147	5.10781	5.04244	3.26407	1.81552	0	
8.01e+06	4807.47	143.454	142.848	6.30771	5.51467	5.38936	5.25512	5.12111	5.05563	3.27252	1.82021	0	
8.02e+06	4807.47	143.63	143.025	6.32322	5.52902	5.40338	5.26879	5.13442	5.06884	3.28098	1.8249	0	
8.03e+06	4807.47	143.807	143.201	6.33874	5.54338	5.41741	5.28248	5.14775	5.08207	3.28945	1.8296	0	
8.04e+06	4807.47	143.983	143.377	6.35429	5.55777	5.43147	5.29618	5.16109	5.09531	3.29793	1.83431	0	
8.05e+06	4807.47	144.159	143.553	6.36985	5.57217	5.44554	5.3099	5.17445	5.10857	3.30642	1.83903	0	
8.06e+06	4807.47	144.336	143.73	6.38543	5.58658	5.45963	5.32364	5.18783	5.12185	3.31492	1.84374	0	
8.07e+06	4807.47	144.512	143.906	6.40103	5.60102	5.47374	5.33739	5.20122	5.13514	3.32343	1.84847	0	
8.08e+06	4807.47	144.688	144.082	6.41664	5.61548	5.48787	5.35116	5.21463	5.14845	3.33195	1.8532	0	
8.09e+06	4807.47	144.865	144.259	6.43228	5.62995	5.50201	5.36495	5.22806	5.16177	3.34048	1.85794	0	
8.1e+06	4807.47	145.041	144.435	6.44793	5.64444	5.51617	5.37876	5.2415	5.17511	3.34902	1.86268	0	
8.11e+06	4807.47	145.217	144.611	6.4636	5.65895	5.53035	5.39258	5.25496	5.18847	3.35758	1.86743	0	
8.12e+06	4807.47	145.393	144.787	6.47929	5.67347	5.54455	5.40642	5.26844	5.20185	3.36614	1.87218	0	
8.13e+06	4807.47	145.57	144.964	6.495	5.68802	5.55876	5.42028	5.28194	5.21524	3.37472	1.87694	0	
8.14e+06	4807.47	145.746	145.14	6.51073	5.70258	5.57299	5.43415	5.29545	5.22865	3.3833	1.8817	0	
8.15e+06	4807.47	145.922	145.316	6.52647	5.71716	5.58724	5.44804	5.30897	5.24207	3.39189	1.88648	0	
8.16e+06	4807.47	146.099	145.492	6.54223	5.73176	5.60151	5.46195	5.32252	5.25552	3.4005	1.89125	0	
8.17e+06	4807.47	146.275	145.669	6.55801	5.74638	5.61579	5.47588	5.33608	5.26897	3.40912	1.89604	0	
8.18e+06	4807.47	146.451	145.845	6.57381	5.76101	5.63009	5.48982	5.34965	5.28245	3.41774	1.90082	0	
8.19e+06	4807.47	146.627	146.021	6.58963	5.77566	5.64441	5.50378	5.36325	5.29594	3.42638	1.90562	0	
8.2e+06	4807.47	146.803	146.197	6.60547	5.79033	5.65875	5.51775	5.37686	5.30945	3.43503	1.91042	0	
8.21e+06	4807.47	146.98	146.374	6.62132	5.80502	5.6731	5.53175	5.39048	5.32297	3.44369	1.91522	0	
8.22e+06	4807.47	147.156	146.55	6.63719	5.81973	5.68748	5.54576	5.40413	5.33651	3.45235	1.92004	0	
8.23e+06	4807.47	147.332	146.726	6.65308	5.83445	5.70186	5.55979	5.41779	5.35007	3.46103	1.92485	0	
8.24e+06	4807.47	147.508	146.902	6.66899	5.84919	5.71627	5.57383	5.43146	5.36365	3.46972	1.92968	0	
8.25e+06	4807.47	147.685	147.078	6.68492	5.86395	5.73069	5.58789	5.44516	5.37724	3.47842	1.93451	0	
8.26e+06	4807.47	147.861	147.254	6.70086	5.87873	5.74514	5.60197	5.45887	5.39084	3.48713	1.93934	0	
8.27e+06	4807.47	148.037	147.431	6.71682	5.89352	5.7596	5.61607	5.47259	5.40447	3.49585	1.94418	0	
8.28e+06	4807.47	148.213	147.607	6.7328	5.90834	5.77407	5.63018	5.48634	5.41811	3.50459	1.94903	0	
8.29e+06	4807.47	148.389	147.783	6.7488	5.92317	5.78857	5.64431	5.5001	5.43177	3.51333	1.95388	0	
8.3e+06	4807.47	148.565	147.959	6.76482	5.93802	5.80308	5.65846	5.51387	5.44544	3.52208	1.95874	0	
8.31e+06	4807.47	148.742	148.135	6.78086	5.95288	5.81761	5.67262	5.52766	5.45913	3.53084	1.96361	0	
8.32e+06	4807.47	148.918	148.311	6.79691	5.96777	5.83215	5.6868	5.54147	5.47284	3.53962	1.96848	0	
8.33e+06	4807.47	149.094	148.487	6.81298	5.98267	5.84672	5.701	5.5553	5.48656	3.5484	1.97335	0	
8.34e+06	4807.47	149.27	148.664	6.82907	5.99759	5.8613	5.71522	5.56914	5.5003	3.55719	1.97823	0	
8.35e+06	4807.47	149.446	148.84	6.84518	6.01253	5.8759	5.72945	5.583	5.51406	3.566	1.98312	0	
8.36e+06	4807.47	149.622	149.016	6.86131	6.02749	5.89051	5.7437	5.59688	5.52783	3.57481	1.98801	0	
8.37e+06	4807.47	149.798	149.192	6.87745	6.04246	5.90515	5.75797	5.61077	5.54162	3.58364	1.99291	0	
8.38e+06	4807.47	149.974	149.368	6.89361	6.05746	5.9198	5.77225	5.62468	5.55542	3.59248	1.99782	0	
8.39e+06	4807.47	150.151	149.544	6.90979	6.07247	5.93447	5.78655	5.6386	5.56925	3.60132	2.00273	0	
8.4e+06	4807.47	150.327	149.72	6.92599	6.08749	5.94915	5.80087	5.65255	5.58309	3.61018	2.00764	0	
8.41e+06	4807.47	150.503	149.896	6.94221	6.10254	5.96386	5.8152	5.6665	5.59694	3.61905	2.01257	0	
8.42e+06	4807.47	150.679	150.072	6.95844	6.1176	5.97858	5.82956	5.68048	5.61081	3.62793	2.01749	0	
8.43e+06	4807.47	150.855	150.248	6.9747	6.13268	5.99332	5.84392	5.69447	5.6247	3.63681	2.02243	0	
8.44e+06	4807.47	151.031	150.424	6.99097	6.14778	6.00807	5.85831	5.70848	5.63861	3.64571	2.02737	0	
8.45e+06	4807.47	151.207	150.6	7.00726	6.1629	6.02285	5.87271	5.7225	5.65253	3.65462	2.03231	0	
8.46e+06	4807.47	151.383	150.776	7.02357	6.17804	6.03764	5.88713	5.73654	5.66647	3.66354	2.03726	0	
8.47e+06	4807.47	151.559	150.952	7.03989	6.19319	6.05245	5.90157	5.7506	5.68042	3.67247	2.04222	0	
8.48e+06	4807.47	151.735	151.128	7.05624	6.20836	6.06727	5.91602	5.76468	5.69439	3.68141	2.04718	0	
8.49e+06	4807.47	151.911	151.304	7.0726	6.22355	6.08212	5.93049	5.77877	5.70838	3.69036	2.05215	0	
8.5e+06	4807.47	152.087	151.48	7.08898	6.23876	6.09698	5.94498	5.79287	5.72239	3.69933	2.05713	0	
8.51e+06	4807.47	152.263	151.656	7.10538	6.25398	6.11186	5.95949	5.807	5.73641	3.7083	2.06211	0	
8.52e+06	4807.47	152.439	151.832	7.12179	6.26922	6.12675	5.97401	5.82114	5.75044	3.71728	2.06709	0	
8.53e+06	4807.47	152.615	152.008	7.13823	6.28448	6.14167	5.98855	5.8353	5.7645	3.72627	2.07208	0	
8.54e+06	4807.47	152.791	152.184	7.15468	6.29976	6.1566	6.0031	5.84947	5.77857	3.73528	2.07708	0	
8.55e+06	4807.47	152.967	152.36	7.17115	6.31506	6.17154	6.01768	5.86366	5.79265	3.74429	2.08208	0	
8.56e+06	4807.47	153.143	152.536	7.18764	6.33037	6.18651	6.03226	5.87787	5.80676	3.75331	2.08709	0	
8.57e+06	4807.47	153.319	152.712	7.20414	6.3457	6.20149	6.04687	5.89209	5.82088	3.76235	2.09211	0	
8.58e+06	4807.47	153.495	152.888	7.22067	6.36105	6.21649	6.0615	5.90633	5.83501	3.77139	2.09713	0	
8.59e+06	4807.47	153.671	153.064	7.23721	6.37642	6.23151	6.07614	5.92059	5.84917	3.78045	2.10216	0	
8.6e+06	4807.47	153.847	153.24	7.25377	6.3918	6.24655	6.09079	5.93486	5.86333	3.78952	2.10719	0	
8.61e+06	4807.47	154.023	153.416	7.27035	6.40721	6.2616	6.10547	5.94915	5.87752	3.79859	2.11223	0	
8.62e+06	4807.47	154.199	153.592	7.28695	6.42263	6.27667	6.12016	5.96345	5.89172	3.80768	2.11727	0	
8.63e+06	4807.47	154.375	153.768	7.30356	6.43806	6.29176	6.13487	5.97777	5.90594	3.81678	2.12232	0	
8.64e+06	4807.47	154.551	153.944	7.3202	6.45352	6.30686	6.14959	5.99211	5.92018	3.82588	2.12737	0	
8.65e+06	4807.47	154.727	154.12	7.33685	6.46899	6.32198	6.16434	6.00647	5.93443	3.835	2.13243	0	
8.66e+06	4807.47	154.903	154.296	7.35352	6.48449	6.33712	6.1791	6.02084	5.9487	3.84413	2.1375	0	
8.67e+06	4807.47	155.079	154.471	7.37021	6.5	6.35228	6.19387	6.03523	5.96298	3.85327	2.14257	0	
8.68e+06	4807.47	155.254	154.647	7.38691	6.51552	6.36745	6.20866	6.04963	5.97728	3.86242	2.14765	0	
8.69e+06	4807.47	155.43	154.823	7.40364	6.53107	6.38264	6.22348	6.06405	5.9916	3.87158	2.15274	0	
8.7e+06	4807.47	155.606	154.999	7.42038	6.54663	6.39785	6.2383	6.07849	6.00593	3.88075	2.15783	0	
8.71e+06	4807.47	155.782	155.175	7.43714	6.56221	6.41308	6.25315	6.09295	6.02028	3.88993	2.16292	0	
8.72e+06	4807.47	155.958	155.351	7.45392	6.57781	6.42832	6.26801	6.10742	6.03465	3.89912	2.16802	0	
8.73e+06	4807.47	156.134	155.527	7.47071	6.59343	6.44359	6.28289	6.1219	6.04903	3.90832	2.17313	0	
8.74e+06	4807.47	156.31	155.703	7.48752	6.60906	6.45886	6.29778	6.13641	6.06343	3.91753	2.17824	0	
8.75e+06	4807.47	156.486	155.878	7.50436	6.62471	6.47416	6.31269	6.15093	6.07785	3.92676	2.18336	0	
8.76e+06	4807.47	156.661	156.054	7.52121	6.64038	6.48947	6.32762	6.16546	6.09228	3.93599	2.18849	0	
8.77e+06	4807.47	156.837	156.23	7.53807	6.65607	6.5048	6.34257	6.18002	6.10673	3.94523	2.19362	0	
8.78e+06	4807.47	157.013	156.406	7.55496	6.67177	6.52015	6.35753	6.19459	6.12119	3.95448	2.19875	0	
8.79e+06	4807.47	157.189	156.582	7.57187	6.6875	6.53552	6.37251	6.20917	6.13568	3.96375	2.20389	0	
8.8e+06	4807.47	157.365	156.757	7.58879	6.70324	6.5509	6.38751	6.22377	6.15017	3.97302	2.20904	0	
8.81e+06	4807.47	157.541	156.933	7.60573	6.719	6.5663	6.40252	6.23839	6.16469	3.98231	2.21419	0	
8.82e+06	4807.47	157.716	157.109	7.62269	6.73477	6.58172	6.41755	6.25303	6.17922	3.9916	2.21935	0	
8.83e+06	4807.47	157.892	157.285	7.63966	6.75057	6.59715	6.4326	6.26768	6.19377	4.00091	2.22452	0	
8.84e+06	4807.47	158.068	157.461	7.65666	6.76638	6.6126	6.44766	6.28235	6.20833	4.01022	2.22969	0	
8.85e+06	4807.47	158.244	157.636	7.67367	6.78221	6.62807	6.46274	6.29703	6.22291	4.01955	2.23486	0	
8.86e+06	4807.47	158.42	157.812	7.6907	6.79805	6.64356	6.47784	6.31173	6.23751	4.02889	2.24005	0	
8.87e+06	4807.47	158.595	157.988	7.70775	6.81392	6.65907	6.49295	6.32645	6.25212	4.03823	2.24523	0	
8.88e+06	4807.47	158.771	158.164	7.72481	6.8298	6.67459	6.50809	6.34119	6.26675	4.04759	2.25043	0	
8.89e+06	4807.47	158.947	158.339	7.7419	6.8457	6.69013	6.52323	6.35594	6.2814	4.05696	2.25563	0	
8.9e+06	4807.47	159.123	158.515	7.759	6.86162	6.70568	6.5384	6.3707	6.29606	4.06634	2.26083	0	
8.91e+06	4807.47	159.298	158.691	7.77612	6.87756	6.72126	6.55358	6.38549	6.31074	4.07572	2.26604	0	
8.92e+06	4807.47	159.474	158.867	7.79326	6.89351	6.73685	6.56878	6.40029	6.32543	4.08512	2.27126	0	
8.93e+06	4807.47	159.65	159.042	7.81041	6.90948	6.75245	6.584	6.4151	6.34014	4.09453	2.27648	0	
8.94e+06	4807.47	159.826	159.218	7.82759	6.92547	6.76808	6.59923	6.42993	6.35487	4.10395	2.28171	0	
8.95e+06	4807.47	160.001	159.394	7.84478	6.94148	6.78372	6.61448	6.44478	6.36961	4.11338	2.28694	0	
8.96e+06	4807.47	160.177	159.569	7.86199	6.9575	6.79938	6.62975	6.45965	6.38438	4.12282	2.29218	0	
8.97e+06	4807.47	160.353	159.745	7.87922	6.97354	6.81506	6.64503	6.47453	6.39915	4.13227	2.29743	0	
8.98e+06	4807.47	160.528	159.921	7.89647	6.9896	6.83076	6.66033	6.48943	6.41395	4.14173	2.30268	0	
8.99e+06	4807.47	160.704	160.096	7.91373	7.00568	6.84647	6.67565	6.50434	6.42876	4.15121	2.30793	0	
9e+06	4807.47	160.88	160.272	7.93101	7.02178	6.8622	6.69098	6.51927	6.44358	4.16069	2.3132	0	
9.01e+06	4807.47	161.056	160.448	7.94831	7.03789	6.87794	6.70634	6.53422	6.45842	4.17018	2.31847	0	
9.02e+06	4807.47	161.231	160.623	7.96563	7.05402	6.89371	6.7217	6.54919	6.47328	4.17968	2.32374	0	
9.03e+06	4807.47	161.407	160.799	7.98297	7.07017	6.90949	6.73709	6.56417	6.48816	4.18919	2.32902	0	
9.04e+06	4807.47	161.583	160.975	8.00032	7.08633	6.92529	6.75249	6.57916	6.50305	4.19872	2.3343	0	
9.05e+06	4807.47	161.758	161.15	8.01769	7.10252	6.9411	6.76791	6.59418	6.51796	4.20825	2.3396	0	
9.06e+06	4807.47	161.934	161.326	8.03508	7.11872	6.95694	6.78334	6.60921	6.53288	4.2178	2.34489	0	
9.07e+06	4807.47	162.109	161.502	8.05249	7.13494	6.97279	6.7988	6.62425	6.54782	4.22735	2.35019	0	
9.08e+06	4807.47	162.285	161.677	8.06992	7.15118	6.98865	6.81427	6.63931	6.56278	4.23691	2.3555	0	
9.09e+06	4807.47	162.461	161.853	8.08736	7.16743	7.00454	6.82975	6.65439	6.57775	4.24649	2.36082	0	
9.1e+06	4807.47	162.636	162.028	8.10482	7.1837	7.02044	6.84525	6.66949	6.59274	4.25607	2.36614	0	
9.11e+06	4807.47	162.812	162.204	8.1223	7.19999	7.03636	6.86077	6.6846	6.60775	4.26567	2.37146	0	
9.12e+06	4807.47	162.988	162.38	8.1398	7.2163	7.0523	6.87631	6.69973	6.62277	4.27528	2.37679	0	
9.13e+06	4807.47	163.163	162.555	8.15731	7.23262	7.06825	6.89186	6.71487	6.63781	4.28489	2.38213	0	
9.14e+06	4807.47	163.339	162.731	8.17485	7.24897	7.08422	6.90743	6.73003	6.65286	4.29452	2.38747	0	
9.15e+06	4807.47	163.514	162.906	8.1924	7.26533	7.10021	6.92302	6.74521	6.66794	4.30416	2.39282	0	
9.16e+06	4807.47	163.69	163.082	8.20997	7.28171	7.11622	6.93862	6.7604	6.68302	4.3138	2.39818	0	
9.17e+06	4807.47	163.866	163.257	8.22755	7.2981	7.13224	6.95425	6.77561	6.69813	4.32346	2.40354	0	
9.18e+06	4807.47	164.041	163.433	8.24516	7.31452	7.14828	6.96988	6.79084	6.71325	4.33313	2.4089	0	
9.19e+06	4807.47	164.217	163.608	8.26278	7.33095	7.16434	6.98554	6.80608	6.72838	4.34281	2.41427	0	
9.2e+06	4807.47	164.392	163.784	8.28042	7.3474	7.18041	7.00121	6.82134	6.74354	4.3525	2.41965	0	
9.21e+06	4807.47	164.568	163.96	8.29808	7.36386	7.19651	7.0169	6.83661	6.75871	4.3622	2.42503	0	
9.22e+06	4807.47	164.743	164.135	8.31576	7.38035	7.21261	7.0326	6.8519	6.77389	4.3719	2.43042	0	
9.23e+06	4807.47	164.919	164.311	8.33345	7.39685	7.22874	7.04832	6.86721	6.78909	4.38162	2.43582	0	
9.24e+06	4807.47	165.094	164.486	8.35117	7.41337	7.24488	7.06406	6.88254	6.80431	4.39135	2.44122	0	
9.25e+06	4807.47	165.27	164.662	8.3689	7.4299	7.26105	7.07982	6.89788	6.81955	4.40109	2.44662	0	
9.26e+06	4807.47	165.445	164.837	8.38665	7.44646	7.27722	7.09559	6.91323	6.8348	4.41085	2.45203	0	
9.27e+06	4807.47	165.621	165.013	8.40441	7.46303	7.29342	7.11138	6.92861	6.85007	4.42061	2.45745	0	
9.28e+06	4807.47	165.796	165.188	8.4222	7.47962	7.30963	7.12718	6.944	6.86535	4.43038	2.46287	0	
9.29e+06	4807.47	165.972	165.363	8.44	7.49623	7.32586	7.143	6.9594	6.88065	4.44016	2.4683	0	
9.3e+06	4807.47	166.147	165.539	8.45782	7.51285	7.34211	7.15884	6.97482	6.89597	4.44995	2.47373	0	
9.31e+06	4807.47	166.323	165.714	8.47566	7.5295	7.35837	7.1747	6.99026	6.9113	4.45975	2.47917	0	
9.32e+06	4807.47	166.498	165.89	8.49351	7.54616	7.37466	7.19057	7.00572	6.92665	4.46957	2.48462	0	
9.33e+06	4807.47	166.674	166.065	8.51138	7.56283	7.39095	7.20646	7.02119	6.94201	4.47939	2.49007	0	
9.34e+06	4807.47	166.849	166.241	8.52928	7.57953	7.40727	7.22237	7.03668	6.95739	4.48922	2.49553	0	
9.35e+06	4807.47	167.025	166.416	8.54719	7.59624	7.4236	7.23829	7.05218	6.97279	4.49907	2.50099	0	
9.36e+06	4807.47	167.2	166.592	8.56511	7.61297	7.43995	7.25423	7.0677	6.9882	4.50892	2.50646	0	
9.37e+06	4807.47	167.376	166.767	8.58306	7.62972	7.45632	7.27019	7.08324	7.00363	4.51878	2.51193	0	
9.38e+06	4807.47	167.551	166.942	8.60102	7.64649	7.47271	7.28616	7.09879	7.01908	4.52866	2.51741	0	
9.39e+06	4807.47	167.726	167.118	8.619	7.66327	7.48911	7.30215	7.11436	7.03454	4.53854	2.5229	0	
9.4e+06	4807.47	167.902	167.293	8.637	7.68007	7.50553	7.31816	7.12994	7.05002	4.54844	2.52839	0	
9.41e+06	4807.47	168.077	167.469	8.65502	7.69689	7.52196	7.33418	7.14554	7.06552	4.55834	2.53389	0	
9.42e+06	4807.47	168.253	167.644	8.67305	7.71373	7.53842	7.35022	7.16116	7.08103	4.56826	2.53939	0	
9.43e+06	4807.47	168.428	167.819	8.6911	7.73058	7.55489	7.36628	7.1768	7.09656	4.57818	2.5449	0	
9.44e+06	4807.47	168.603	167.995	8.70917	7.74745	7.57138	7.38235	7.19245	7.1121	4.58812	2.55041	0	
9.45e+06	4807.47	168.779	168.17	8.72726	7.76434	7.58788	7.39844	7.20811	7.12766	4.59807	2.55593	0	
9.46e+06	4807.47	168.954	168.345	8.74537	7.78125	7.6044	7.41455	7.2238	7.14324	4.60802	2.56146	0	
9.47e+06	4807.47	169.13	168.521	8.76349	7.79817	7.62094	7.43067	7.2395	7.15883	4.61799	2.56699	0	
9.48e+06	4807.47	169.305	168.696	8.78163	7.81512	7.6375	7.44681	7.25521	7.17444	4.62797	2.57253	0	
9.49e+06	4807.47	169.48	168.871	8.79979	7.83208	7.65407	7.46297	7.27094	7.19006	4.63795	2.57807	0	
9.5e+06	4807.47	169.656	169.047	8.81797	7.84905	7.67067	7.47915	7.28669	7.20571	4.64795	2.58362	0	
9.51e+06	4807.47	169.831	169.222	8.83616	7.86605	7.68727	7.49534	7.30246	7.22136	4.65796	2.58917	0	
9.52e+06	4807.47	170.006	169.397	8.85438	7.88306	7.7039	7.51154	7.31824	7.23704	4.66798	2.59473	0	
9.53e+06	4807.47	170.182	169.573	8.87261	7.90009	7.72054	7.52777	7.33403	7.25273	4.67801	2.6003	0	
9.54e+06	4807.47	170.357	169.748	8.89085	7.91714	7.7372	7.54401	7.34985	7.26843	4.68805	2.60587	0	
9.55e+06	4807.47	170.532	169.923	8.90912	7.9342	7.75388	7.56027	7.36568	7.28416	4.6981	2.61144	0	
9.56e+06	4807.47	170.708	170.099	8.9274	7.95128	7.77057	7.57654	7.38152	7.2999	4.70816	2.61703	0	
9.57e+06	4807.47	170.883	170.274	8.94571	7.96838	7.78728	7.59283	7.39738	7.31565	4.71823	2.62262	0	
