time	238U	234Th	234Pa	234U	230Th	226Ra	222Rn	218Po	218At	214Pb	218Rn	214Bi	214Po	210Tl	210Pb	210Bi	206Hg	210Po	206Tl	206Pb	
1.38136e+09	10	1.47677e-10	1.71065e-12	6.77536e-08	4.17711e-12	5.56452e-16	3.63688e-21	2.0464e-24	3.30251e-30	1.76982e-23	7.71095e-35	1.31465e-23	1.80676e-30	1.80181e-28	2.051e-18	1.26558e-21	2.77676e-32	3.3348e-20	9.86662e-31	5.47732e-19	
1.38197e+09	10	1.47677e-10	1.71065e-12	6.77834e-08	4.18078e-12	5.57183e-16	3.64166e-21	2.04909e-24	3.30691e-30	1.77217e-23	7.72094e-35	1.31637e-23	1.80912e-30	1.80412e-28	2.05439e-18	1.26768e-21	2.78136e-32	3.34039e-20	9.88296e-31	5.48903e-19	
1.38257e+09	10	1.47677e-10	1.71065e-12	6.78131e-08	4.18445e-12	5.57916e-16	3.64645e-21	2.05177e-24	3.31138e-30	1.77454e-23	7.72931e-35	1.31805e-23	1.81221e-30	1.80705e-28	2.05779e-18	1.26978e-21	2.78595e-32	3.34599e-20	9.89926e-31	5.50075e-19	
1.38318e+09	10	1.47677e-10	1.71065e-12	6.78428e-08	4.18812e-12	5.58649e-16	3.65124e-21	2.05445e-24	3.31577e-30	1.77688e-23	7.73699e-35	1.31975e-23	1.81584e-30	1.81053e-28	2.06119e-18	1.27188e-21	2.79053e-32	3.35159e-20	9.91551e-31	5.51249e-19	
1.38378e+09	10	1.47677e-10	1.71065e-12	6.78726e-08	4.19179e-12	5.59382e-16	3.65603e-21	2.05714e-24	3.32009e-30	1.77921e-23	7.74644e-35	1.32149e-23	1.81868e-30	1.81335e-28	2.06459e-18	1.27398e-21	2.79513e-32	3.35721e-20	9.93185e-31	5.52425e-19	
1.38439e+09	10	1.47677e-10	1.71065e-12	6.79023e-08	4.19546e-12	5.60116e-16	3.66083e-21	2.05984e-24	3.32439e-30	1.78153e-23	7.7572e-35	1.32324e-23	1.82087e-30	1.81559e-28	2.068e-18	1.27608e-21	2.79975e-32	3.36282e-20	9.94827e-31	5.53603e-19	
1.38499e+09	10	1.47677e-10	1.71065e-12	6.7932e-08	4.19914e-12	5.60851e-16	3.66564e-21	2.06256e-24	3.32869e-30	1.78384e-23	7.76873e-35	1.32501e-23	1.82265e-30	1.81746e-28	2.07142e-18	1.27819e-21	2.80438e-32	3.36845e-20	9.96475e-31	5.54784e-19	
1.3856e+09	10	1.47677e-10	1.71065e-12	6.79617e-08	4.20281e-12	5.61587e-16	3.67045e-21	2.06527e-24	3.33301e-30	1.78617e-23	7.78051e-35	1.32677e-23	1.82428e-30	1.8192e-28	2.07483e-18	1.2803e-21	2.80902e-32	3.37408e-20	9.98126e-31	5.55966e-19	
1.3862e+09	10	1.47677e-10	1.71065e-12	6.79915e-08	4.20649e-12	5.62323e-16	3.67526e-21	2.06799e-24	3.33736e-30	1.7885e-23	7.79198e-35	1.32853e-23	1.82603e-30	1.82101e-28	2.07825e-18	1.28241e-21	2.81366e-32	3.37972e-20	9.99778e-31	5.5715e-19	
1.38681e+09	10	1.47677e-10	1.71065e-12	6.80212e-08	4.21017e-12	5.6306e-16	3.68008e-21	2.07071e-24	3.34176e-30	1.79085e-23	7.80262e-35	1.33027e-23	1.82814e-30	1.82313e-28	2.08168e-18	1.28453e-21	2.81831e-32	3.38536e-20	1.00143e-30	5.58336e-19	
1.38741e+09	10	1.47677e-10	1.71065e-12	6.80509e-08	4.21385e-12	5.63797e-16	3.6849e-21	2.07342e-24	3.34623e-30	1.79323e-23	7.81188e-35	1.33198e-23	1.83088e-30	1.82576e-28	2.08511e-18	1.28664e-21	2.82294e-32	3.39101e-20	1.00308e-30	5.59524e-19	
1.38802e+09	10	1.47677e-10	1.71065e-12	6.80807e-08	4.21753e-12	5.64535e-16	3.68972e-21	2.07611e-24	3.35072e-30	1.79561e-23	7.81948e-35	1.33367e-23	1.83447e-30	1.82915e-28	2.08854e-18	1.28876e-21	2.82757e-32	3.39667e-20	1.00472e-30	5.60714e-19	
1.38862e+09	10	1.47677e-10	1.71065e-12	6.81104e-08	4.22122e-12	5.65274e-16	3.69455e-21	2.07882e-24	3.35509e-30	1.79796e-23	7.8282e-35	1.33541e-23	1.83773e-30	1.83233e-28	2.09198e-18	1.29088e-21	2.83221e-32	3.40233e-20	1.00637e-30	5.61906e-19	
1.38923e+09	10	1.47677e-10	1.71065e-12	6.81401e-08	4.2249e-12	5.66013e-16	3.69939e-21	2.08153e-24	3.35943e-30	1.8003e-23	7.83848e-35	1.33717e-23	1.8402e-30	1.83483e-28	2.09542e-18	1.29301e-21	2.83686e-32	3.40801e-20	1.00802e-30	5.631e-19	
1.38983e+09	10	1.47677e-10	1.71065e-12	6.81698e-08	4.22859e-12	5.66753e-16	3.70423e-21	2.08426e-24	3.36376e-30	1.80263e-23	7.84981e-35	1.33894e-23	1.84215e-30	1.83687e-28	2.09887e-18	1.29514e-21	2.84154e-32	3.41368e-20	1.00968e-30	5.64296e-19	
1.39044e+09	10	1.47677e-10	1.71065e-12	6.81996e-08	4.23228e-12	5.67494e-16	3.70907e-21	2.087e-24	3.3681e-30	1.80497e-23	7.86162e-35	1.34072e-23	1.84384e-30	1.83865e-28	2.10232e-18	1.29727e-21	2.84622e-32	3.41937e-20	1.01135e-30	5.65494e-19	
1.39104e+09	10	1.47677e-10	1.71065e-12	6.82293e-08	4.23597e-12	5.68235e-16	3.71391e-21	2.08974e-24	3.37246e-30	1.80731e-23	7.87339e-35	1.34249e-23	1.84551e-30	1.84042e-28	2.10577e-18	1.2994e-21	2.85091e-32	3.42506e-20	1.01302e-30	5.66694e-19	
1.39164e+09	10	1.47677e-10	1.71065e-12	6.8259e-08	4.23966e-12	5.68977e-16	3.71876e-21	2.09247e-24	3.37687e-30	1.80968e-23	7.88457e-35	1.34425e-23	1.84744e-30	1.84238e-28	2.10923e-18	1.30153e-21	2.8556e-32	3.43076e-20	1.01469e-30	5.67896e-19	
1.39225e+09	10	1.47677e-10	1.71065e-12	6.82887e-08	4.24335e-12	5.69719e-16	3.72362e-21	2.09521e-24	3.38134e-30	1.81206e-23	7.89462e-35	1.34599e-23	1.84987e-30	1.84475e-28	2.11269e-18	1.30367e-21	2.86029e-32	3.43647e-20	1.01635e-30	5.691e-19	
1.39285e+09	10	1.47677e-10	1.71065e-12	6.83185e-08	4.24705e-12	5.70462e-16	3.72848e-21	2.09793e-24	3.38589e-30	1.81446e-23	7.90298e-35	1.3477e-23	1.85306e-30	1.84777e-28	2.11616e-18	1.30581e-21	2.86497e-32	3.44218e-20	1.01802e-30	5.70306e-19	
1.39346e+09	10	1.47677e-10	1.71065e-12	6.83482e-08	4.25075e-12	5.71206e-16	3.73334e-21	2.10065e-24	3.39033e-30	1.81684e-23	7.91087e-35	1.34943e-23	1.85673e-30	1.8513e-28	2.11963e-18	1.30795e-21	2.86964e-32	3.4479e-20	1.01968e-30	5.71514e-19	
1.39406e+09	10	1.47677e-10	1.71065e-12	6.83779e-08	4.25444e-12	5.71951e-16	3.73821e-21	2.10338e-24	3.39471e-30	1.8192e-23	7.92056e-35	1.35119e-23	1.85956e-30	1.85411e-28	2.1231e-18	1.3101e-21	2.87434e-32	3.45362e-20	1.02134e-30	5.72724e-19	
1.39467e+09	10	1.47677e-10	1.71065e-12	6.84077e-08	4.25814e-12	5.72696e-16	3.74308e-21	2.10612e-24	3.39907e-30	1.82155e-23	7.93155e-35	1.35297e-23	1.86174e-30	1.85635e-28	2.12658e-18	1.31224e-21	2.87905e-32	3.45936e-20	1.02302e-30	5.73936e-19	
1.39527e+09	10	1.47677e-10	1.71065e-12	6.84374e-08	4.26185e-12	5.73442e-16	3.74796e-21	2.10887e-24	3.40344e-30	1.8239e-23	7.94329e-35	1.35476e-23	1.86353e-30	1.85824e-28	2.13006e-18	1.31439e-21	2.88378e-32	3.4651e-20	1.0247e-30	5.7515e-19	
1.39588e+09	10	1.47677e-10	1.71065e-12	6.84671e-08	4.26555e-12	5.74188e-16	3.75284e-21	2.11163e-24	3.40782e-30	1.82626e-23	7.95523e-35	1.35655e-23	1.86519e-30	1.86e-28	2.13355e-18	1.31655e-21	2.88851e-32	3.47084e-20	1.02639e-30	5.76366e-19	
1.39648e+09	10	1.47677e-10	1.71065e-12	6.84968e-08	4.26925e-12	5.74935e-16	3.75772e-21	2.11439e-24	3.41224e-30	1.82863e-23	7.96684e-35	1.35834e-23	1.86698e-30	1.86185e-28	2.13704e-18	1.3187e-21	2.89325e-32	3.4766e-20	1.02807e-30	5.77584e-19	
1.39709e+09	10	1.47677e-10	1.71065e-12	6.85266e-08	4.27296e-12	5.75683e-16	3.76261e-21	2.11715e-24	3.41671e-30	1.83102e-23	7.97756e-35	1.3601e-23	1.86916e-30	1.86402e-28	2.14053e-18	1.32086e-21	2.89798e-32	3.48236e-20	1.02976e-30	5.78804e-19	
1.39769e+09	10	1.47677e-10	1.71065e-12	6.85563e-08	4.27667e-12	5.76431e-16	3.7675e-21	2.1199e-24	3.42125e-30	1.83343e-23	7.98685e-35	1.36183e-23	1.87198e-30	1.86673e-28	2.14403e-18	1.32302e-21	2.90272e-32	3.48813e-20	1.03144e-30	5.80026e-19	
1.3983e+09	10	1.47677e-10	1.71065e-12	6.8586e-08	4.28038e-12	5.7718e-16	3.7724e-21	2.12263e-24	3.4258e-30	1.83585e-23	7.99453e-35	1.36355e-23	1.87566e-30	1.87021e-28	2.14753e-18	1.32518e-21	2.90744e-32	3.4939e-20	1.03311e-30	5.8125e-19	
1.3989e+09	10	1.47677e-10	1.71065e-12	6.86158e-08	4.28409e-12	5.7793e-16	3.7773e-21	2.12537e-24	3.43023e-30	1.83823e-23	8.00349e-35	1.36531e-23	1.87891e-30	1.87339e-28	2.15104e-18	1.32735e-21	2.91217e-32	3.49968e-20	1.03479e-30	5.82476e-19	
1.39951e+09	10	1.47677e-10	1.71065e-12	6.86455e-08	4.2878e-12	5.7868e-16	3.78221e-21	2.12813e-24	3.43463e-30	1.8406e-23	8.01402e-35	1.3671e-23	1.88138e-30	1.87589e-28	2.15455e-18	1.32952e-21	2.91692e-32	3.50547e-20	1.03648e-30	5.83704e-19	
1.40011e+09	10	1.47677e-10	1.71065e-12	6.86752e-08	4.29152e-12	5.79431e-16	3.78712e-21	2.1309e-24	3.43903e-30	1.84297e-23	8.02555e-35	1.3689e-23	1.88333e-30	1.87793e-28	2.15807e-18	1.33169e-21	2.92169e-32	3.51126e-20	1.03818e-30	5.84934e-19	
1.40072e+09	10	1.47677e-10	1.71065e-12	6.87049e-08	4.29523e-12	5.80183e-16	3.79203e-21	2.13368e-24	3.44344e-30	1.84534e-23	8.03756e-35	1.37071e-23	1.88503e-30	1.87974e-28	2.16159e-18	1.33386e-21	2.92647e-32	3.51707e-20	1.03988e-30	5.86166e-19	
1.40132e+09	10	1.47677e-10	1.71065e-12	6.87347e-08	4.29895e-12	5.80935e-16	3.79695e-21	2.13646e-24	3.44787e-30	1.84772e-23	8.04948e-35	1.37251e-23	1.88674e-30	1.88154e-28	2.16511e-18	1.33603e-21	2.93125e-32	3.52288e-20	1.04158e-30	5.87401e-19	
1.40193e+09	10	1.47677e-10	1.71065e-12	6.87644e-08	4.30267e-12	5.81688e-16	3.80187e-21	2.13924e-24	3.45234e-30	1.85012e-23	8.06077e-35	1.37429e-23	1.88872e-30	1.88354e-28	2.16864e-18	1.33821e-21	2.93604e-32	3.52869e-20	1.04328e-30	5.88637e-19	
1.40253e+09	10	1.47677e-10	1.71065e-12	6.87941e-08	4.30639e-12	5.82442e-16	3.8068e-21	2.14201e-24	3.45688e-30	1.85254e-23	8.07087e-35	1.37606e-23	1.89123e-30	1.88599e-28	2.17217e-18	1.34039e-21	2.94082e-32	3.53451e-20	1.04498e-30	5.89875e-19	
1.40314e+09	10	1.47677e-10	1.71065e-12	6.88239e-08	4.31011e-12	5.83196e-16	3.81173e-21	2.14477e-24	3.4615e-30	1.85498e-23	8.07923e-35	1.37778e-23	1.89453e-30	1.88911e-28	2.17571e-18	1.34258e-21	2.94559e-32	3.54034e-20	1.04668e-30	5.91116e-19	
1.40374e+09	10	1.47677e-10	1.71065e-12	6.88536e-08	4.31384e-12	5.83951e-16	3.81667e-21	2.14753e-24	3.46599e-30	1.85739e-23	8.08734e-35	1.37954e-23	1.89822e-30	1.89266e-28	2.17925e-18	1.34476e-21	2.95036e-32	3.54618e-20	1.04837e-30	5.92358e-19	
1.40435e+09	10	1.47677e-10	1.71065e-12	6.88833e-08	4.31756e-12	5.84706e-16	3.82161e-21	2.1503e-24	3.47044e-30	1.85978e-23	8.09728e-35	1.38133e-23	1.90104e-30	1.89547e-28	2.18279e-18	1.34695e-21	2.95515e-32	3.55202e-20	1.05007e-30	5.93603e-19	
1.40495e+09	10	1.47677e-10	1.71065e-12	6.8913e-08	4.32129e-12	5.85462e-16	3.82655e-21	2.15309e-24	3.47487e-30	1.86217e-23	8.10849e-35	1.38314e-23	1.90322e-30	1.89772e-28	2.18634e-18	1.34914e-21	2.95996e-32	3.55787e-20	1.05178e-30	5.94849e-19	
1.40556e+09	10	1.47677e-10	1.71065e-12	6.89428e-08	4.32502e-12	5.86219e-16	3.8315e-21	2.15588e-24	3.4793e-30	1.86456e-23	8.12043e-35	1.38496e-23	1.90502e-30	1.89962e-28	2.18989e-18	1.35133e-21	2.96478e-32	3.56373e-20	1.0535e-30	5.96098e-19	
1.40616e+09	10	1.47677e-10	1.71065e-12	6.89725e-08	4.32875e-12	5.86976e-16	3.83645e-21	2.15868e-24	3.48375e-30	1.86695e-23	8.13255e-35	1.38678e-23	1.9067e-30	1.9014e-28	2.19345e-18	1.35353e-21	2.96961e-32	3.5696e-20	1.05522e-30	5.97348e-19	
1.40676e+09	10	1.47677e-10	1.71065e-12	6.90022e-08	4.33248e-12	5.87735e-16	3.84141e-21	2.16148e-24	3.48823e-30	1.86936e-23	8.14429e-35	1.38858e-23	1.90854e-30	1.9033e-28	2.19701e-18	1.35573e-21	2.97444e-32	3.57547e-20	1.05694e-30	5.98601e-19	
1.40737e+09	10	1.47677e-10	1.71065e-12	6.90319e-08	4.33622e-12	5.88493e-16	3.84637e-21	2.16428e-24	3.49277e-30	1.87178e-23	8.15509e-35	1.39037e-23	1.91078e-30	1.90553e-28	2.20058e-18	1.35793e-21	2.97928e-32	3.58135e-20	1.05865e-30	5.99856e-19	
1.40797e+09	10	1.47677e-10	1.71065e-12	6.90617e-08	4.33995e-12	5.89253e-16	3.85133e-21	2.16706e-24	3.49739e-30	1.87423e-23	8.1644e-35	1.39213e-23	1.9137e-30	1.90832e-28	2.20415e-18	1.36013e-21	2.9841e-32	3.58723e-20	1.06037e-30	6.01112e-19	
1.40858e+09	10	1.47677e-10	1.71065e-12	6.90914e-08	4.34369e-12	5.90013e-16	3.8563e-21	2.16984e-24	3.502e-30	1.87668e-23	8.17217e-35	1.39387e-23	1.91746e-30	1.91189e-28	2.20772e-18	1.36234e-21	2.98892e-32	3.59312e-20	1.06208e-30	6.02371e-19	
1.40918e+09	10	1.47677e-10	1.71065e-12	6.91211e-08	4.34743e-12	5.90773e-16	3.86128e-21	2.17262e-24	3.50649e-30	1.87909e-23	8.18139e-35	1.39567e-23	1.9207e-30	1.91506e-28	2.2113e-18	1.36455e-21	2.99374e-32	3.59902e-20	1.06379e-30	6.03632e-19	
1.40979e+09	10	1.47677e-10	1.71065e-12	6.91509e-08	4.35117e-12	5.91535e-16	3.86625e-21	2.17542e-24	3.51095e-30	1.8815e-23	8.19215e-35	1.39748e-23	1.92316e-30	1.91756e-28	2.21488e-18	1.36676e-21	2.99859e-32	3.60493e-20	1.06552e-30	6.04895e-19	
1.41039e+09	10	1.47677e-10	1.71065e-12	6.91806e-08	4.35491e-12	5.92297e-16	3.87124e-21	2.17824e-24	3.51541e-30	1.8839e-23	8.20391e-35	1.39931e-23	1.92512e-30	1.91961e-28	2.21846e-18	1.36897e-21	3.00346e-32	3.61084e-20	1.06725e-30	6.0616e-19	
1.411e+09	10	1.47677e-10	1.71065e-12	6.92103e-08	4.35865e-12	5.9306e-16	3.87622e-21	2.18105e-24	3.51988e-30	1.88631e-23	8.2161e-35	1.40114e-23	1.92684e-30	1.92143e-28	2.22205e-18	1.37119e-21	3.00833e-32	3.61676e-20	1.06898e-30	6.07427e-19	
1.4116e+09	10	1.47677e-10	1.71065e-12	6.924e-08	4.3624e-12	5.93823e-16	3.88121e-21	2.18387e-24	3.52438e-30	1.88873e-23	8.22817e-35	1.40297e-23	1.92858e-30	1.92326e-28	2.22565e-18	1.37341e-21	3.01321e-32	3.62269e-20	1.07072e-30	6.08697e-19	
1.41221e+09	10	1.47677e-10	1.71065e-12	6.92698e-08	4.36614e-12	5.94587e-16	3.88621e-21	2.18669e-24	3.52893e-30	1.89116e-23	8.23956e-35	1.40478e-23	1.93061e-30	1.92532e-28	2.22925e-18	1.37563e-21	3.01809e-32	3.62862e-20	1.07245e-30	6.09968e-19	
1.41281e+09	10	1.47677e-10	1.71065e-12	6.92995e-08	4.36989e-12	5.95351e-16	3.89121e-21	2.1895e-24	3.53354e-30	1.89362e-23	8.24971e-35	1.40656e-23	1.9332e-30	1.92784e-28	2.23285e-18	1.37785e-21	3.02297e-32	3.63456e-20	1.07419e-30	6.11241e-19	
1.41342e+09	10	1.47677e-10	1.71065e-12	6.93292e-08	4.37364e-12	5.96117e-16	3.89621e-21	2.19231e-24	3.53823e-30	1.8961e-23	8.25806e-35	1.40831e-23	1.93662e-30	1.93105e-28	2.23646e-18	1.38008e-21	3.02784e-32	3.64051e-20	1.07592e-30	6.12517e-19	
1.41402e+09	10	1.47677e-10	1.71065e-12	6.9359e-08	4.37739e-12	5.96883e-16	3.90122e-21	2.1951e-24	3.54278e-30	1.89854e-23	8.26642e-35	1.4101e-23	1.94032e-30	1.93464e-28	2.24007e-18	1.38231e-21	3.0327e-32	3.64647e-20	1.07764e-30	6.13794e-19	
1.41463e+09	10	1.47677e-10	1.71065e-12	6.93887e-08	4.38115e-12	5.97649e-16	3.90623e-21	2.19792e-24	3.54728e-30	1.90096e-23	8.2766e-35	1.41192e-23	1.94313e-30	1.93744e-28	2.24368e-18	1.38454e-21	3.03759e-32	3.65243e-20	1.07938e-30	6.15074e-19	
1.41523e+09	10	1.47677e-10	1.71065e-12	6.94184e-08	4.3849e-12	5.98416e-16	3.91125e-21	2.20074e-24	3.55178e-30	1.90338e-23	8.28804e-35	1.41376e-23	1.94531e-30	1.93969e-28	2.2473e-18	1.38678e-21	3.04249e-32	3.6584e-20	1.08112e-30	6.16356e-19	
1.41584e+09	10	1.47677e-10	1.71065e-12	6.94481e-08	4.38866e-12	5.99184e-16	3.91627e-21	2.20358e-24	3.55627e-30	1.90581e-23	8.30019e-35	1.4156e-23	1.94712e-30	1.9416e-28	2.25093e-18	1.38901e-21	3.04741e-32	3.66437e-20	1.08287e-30	6.1764e-19	
1.41644e+09	10	1.47677e-10	1.71065e-12	6.94779e-08	4.39242e-12	5.99953e-16	3.92129e-21	2.20642e-24	3.56079e-30	1.90824e-23	8.31247e-35	1.41745e-23	1.94883e-30	1.94342e-28	2.25455e-18	1.39125e-21	3.05234e-32	3.67036e-20	1.08463e-30	6.18926e-19	
1.41705e+09	10	1.47677e-10	1.71065e-12	6.95076e-08	4.39617e-12	6.00722e-16	3.92632e-21	2.20926e-24	3.56535e-30	1.91068e-23	8.32434e-35	1.41928e-23	1.95071e-30	1.94535e-28	2.25819e-18	1.3935e-21	3.05727e-32	3.67635e-20	1.08638e-30	6.20214e-19	
1.41765e+09	10	1.47677e-10	1.71065e-12	6.95373e-08	4.39994e-12	6.01492e-16	3.93136e-21	2.2121e-24	3.56996e-30	1.91314e-23	8.33522e-35	1.42109e-23	1.95302e-30	1.94765e-28	2.26182e-18	1.39574e-21	3.0622e-32	3.68235e-20	1.08813e-30	6.21504e-19	
1.41826e+09	10	1.47677e-10	1.71065e-12	6.95671e-08	4.4037e-12	6.02263e-16	3.93639e-21	2.21492e-24	3.57464e-30	1.91563e-23	8.34454e-35	1.42287e-23	1.95604e-30	1.95053e-28	2.26546e-18	1.39799e-21	3.06712e-32	3.68835e-20	1.08988e-30	6.22796e-19	
1.41886e+09	10	1.47677e-10	1.71065e-12	6.95968e-08	4.40746e-12	6.03034e-16	3.94144e-21	2.21774e-24	3.57931e-30	1.91811e-23	8.35243e-35	1.42464e-23	1.95987e-30	1.95417e-28	2.26911e-18	1.40024e-21	3.07203e-32	3.69436e-20	1.09162e-30	6.2409e-19	
1.41947e+09	10	1.47677e-10	1.71065e-12	6.96265e-08	4.41123e-12	6.03806e-16	3.94648e-21	2.22057e-24	3.58386e-30	1.92056e-23	8.3619e-35	1.42646e-23	1.96309e-30	1.95734e-28	2.27276e-18	1.40249e-21	3.07695e-32	3.70038e-20	1.09337e-30	6.25387e-19	
1.42007e+09	10	1.47677e-10	1.71065e-12	6.96562e-08	4.415e-12	6.04578e-16	3.95153e-21	2.22341e-24	3.58839e-30	1.923e-23	8.3729e-35	1.42831e-23	1.96555e-30	1.95984e-28	2.27641e-18	1.40475e-21	3.0819e-32	3.7064e-20	1.09513e-30	6.26685e-19	
1.42068e+09	10	1.47677e-10	1.71065e-12	6.9686e-08	4.41877e-12	6.05351e-16	3.95659e-21	2.22626e-24	3.59292e-30	1.92544e-23	8.38488e-35	1.43016e-23	1.96752e-30	1.96189e-28	2.28007e-18	1.407e-21	3.08686e-32	3.71244e-20	1.0969e-30	6.27986e-19	
1.42128e+09	10	1.47677e-10	1.71065e-12	6.97157e-08	4.42254e-12	6.06125e-16	3.96165e-21	2.22912e-24	3.59745e-30	1.92788e-23	8.39726e-35	1.43202e-23	1.96925e-30	1.96374e-28	2.28373e-18	1.40927e-21	3.09183e-32	3.71848e-20	1.09867e-30	6.29289e-19	
1.42188e+09	10	1.47677e-10	1.71065e-12	6.97454e-08	4.42631e-12	6.06899e-16	3.96671e-21	2.23198e-24	3.60202e-30	1.93033e-23	8.40948e-35	1.43387e-23	1.97103e-30	1.9656e-28	2.2874e-18	1.41153e-21	3.09681e-32	3.72452e-20	1.10044e-30	6.30594e-19	
1.42249e+09	10	1.47677e-10	1.71065e-12	6.97751e-08	4.43008e-12	6.07675e-16	3.97178e-21	2.23484e-24	3.60664e-30	1.9328e-23	8.42097e-35	1.43571e-23	1.97312e-30	1.96771e-28	2.29107e-18	1.41379e-21	3.10179e-32	3.73058e-20	1.10221e-30	6.31901e-19	
1.42309e+09	10	1.47677e-10	1.71065e-12	6.98049e-08	4.43386e-12	6.0845e-16	3.97685e-21	2.23769e-24	3.61132e-30	1.9353e-23	8.43117e-35	1.43752e-23	1.9758e-30	1.97031e-28	2.29474e-18	1.41606e-21	3.10676e-32	3.73664e-20	1.10398e-30	6.3321e-19	
1.4237e+09	10	1.47677e-10	1.71065e-12	6.98346e-08	4.43764e-12	6.09227e-16	3.98193e-21	2.24053e-24	3.61608e-30	1.93782e-23	8.4395e-35	1.43929e-23	1.97933e-30	1.97363e-28	2.29842e-18	1.41833e-21	3.11172e-32	3.74271e-20	1.10574e-30	6.34521e-19	
1.4243e+09	10	1.47677e-10	1.71065e-12	6.98643e-08	4.44141e-12	6.10004e-16	3.98701e-21	2.24337e-24	3.62068e-30	1.94029e-23	8.44812e-35	1.44111e-23	1.98303e-30	1.97722e-28	2.3021e-18	1.42061e-21	3.11668e-32	3.74878e-20	1.1075e-30	6.35835e-19	
1.42491e+09	10	1.47677e-10	1.71065e-12	6.98941e-08	4.44519e-12	6.10782e-16	3.99209e-21	2.24623e-24	3.62525e-30	1.94275e-23	8.45855e-35	1.44296e-23	1.98583e-30	1.98002e-28	2.30579e-18	1.42288e-21	3.12167e-32	3.75486e-20	1.10927e-30	6.3715e-19	
1.42551e+09	10	1.47677e-10	1.71065e-12	6.99238e-08	4.44898e-12	6.1156e-16	3.99718e-21	2.2491e-24	3.62981e-30	1.9452e-23	8.47023e-35	1.44482e-23	1.98801e-30	1.98227e-28	2.30948e-18	1.42516e-21	3.12667e-32	3.76095e-20	1.11105e-30	6.38468e-19	
1.42612e+09	10	1.47677e-10	1.71065e-12	6.99535e-08	4.45276e-12	6.12339e-16	4.00228e-21	2.25198e-24	3.63437e-30	1.94766e-23	8.48257e-35	1.44669e-23	1.98983e-30	1.9842e-28	2.31318e-18	1.42745e-21	3.13169e-32	3.76705e-20	1.11284e-30	6.39788e-19	
1.42672e+09	10	1.47677e-10	1.71065e-12	6.99832e-08	4.45655e-12	6.13119e-16	4.00737e-21	2.25486e-24	3.63896e-30	1.95013e-23	8.49503e-35	1.44856e-23	1.99157e-30	1.98604e-28	2.31688e-18	1.42973e-21	3.13671e-32	3.77315e-20	1.11462e-30	6.4111e-19	
1.42733e+09	10	1.47677e-10	1.71065e-12	7.0013e-08	4.46033e-12	6.13899e-16	4.01248e-21	2.25774e-24	3.64358e-30	1.95261e-23	8.50702e-35	1.45042e-23	1.99349e-30	1.98802e-28	2.32058e-18	1.43202e-21	3.14174e-32	3.77926e-20	1.11641e-30	6.42434e-19	
1.42793e+09	10	1.47677e-10	1.71065e-12	7.00427e-08	4.46412e-12	6.1468e-16	4.01758e-21	2.26062e-24	3.64826e-30	1.95511e-23	8.51797e-35	1.45226e-23	1.99588e-30	1.99038e-28	2.32429e-18	1.43431e-21	3.14677e-32	3.78538e-20	1.1182e-30	6.4376e-19	
1.42854e+09	10	1.47677e-10	1.71065e-12	7.00724e-08	4.46791e-12	6.15462e-16	4.0227e-21	2.26348e-24	3.65302e-30	1.95763e-23	8.52731e-35	1.45406e-23	1.999e-30	1.99335e-28	2.328e-18	1.4366e-21	3.15178e-32	3.79151e-20	1.11998e-30	6.45088e-19	
1.42914e+09	10	1.47677e-10	1.71065e-12	7.01022e-08	4.4717e-12	6.16245e-16	4.02781e-21	2.26634e-24	3.65775e-30	1.96015e-23	8.53533e-35	1.45586e-23	2.0029e-30	1.99706e-28	2.33172e-18	1.43889e-21	3.15679e-32	3.79764e-20	1.12176e-30	6.46419e-19	
1.42975e+09	10	1.47677e-10	1.71065e-12	7.01319e-08	4.4755e-12	6.17028e-16	4.03293e-21	2.26921e-24	3.66236e-30	1.96263e-23	8.54506e-35	1.45771e-23	2.00611e-30	2.00023e-28	2.33544e-18	1.44119e-21	3.16181e-32	3.80378e-20	1.12354e-30	6.47752e-19	
1.43035e+09	10	1.47677e-10	1.71065e-12	7.01616e-08	4.47929e-12	6.17811e-16	4.03805e-21	2.27209e-24	3.66696e-30	1.9651e-23	8.5563e-35	1.45958e-23	2.00856e-30	2.00273e-28	2.33917e-18	1.44349e-21	3.16686e-32	3.80992e-20	1.12534e-30	6.49086e-19	
1.43096e+09	10	1.47677e-10	1.71065e-12	7.01913e-08	4.48309e-12	6.18596e-16	4.04318e-21	2.27499e-24	3.67155e-30	1.96758e-23	8.56849e-35	1.46147e-23	2.01053e-30	2.00479e-28	2.3429e-18	1.44579e-21	3.17192e-32	3.81608e-20	1.12714e-30	6.50423e-19	
1.43156e+09	10	1.47677e-10	1.71065e-12	7.02211e-08	4.48689e-12	6.19381e-16	4.04832e-21	2.27789e-24	3.67615e-30	1.97006e-23	8.58105e-35	1.46335e-23	2.01229e-30	2.00666e-28	2.34663e-18	1.4481e-21	3.17699e-32	3.82224e-20	1.12894e-30	6.51762e-19	
1.43217e+09	10	1.47677e-10	1.71065e-12	7.02508e-08	4.49069e-12	6.20166e-16	4.05345e-21	2.28079e-24	3.68079e-30	1.97255e-23	8.59342e-35	1.46523e-23	2.0141e-30	2.00856e-28	2.35037e-18	1.45041e-21	3.18206e-32	3.82841e-20	1.13075e-30	6.53104e-19	
