time	238U	234Th	234Pa	234U	230Th	226Ra	222Rn	218Po	218At	214Pb	218Rn	214Bi	214Po	210Tl	210Pb	210Bi	206Hg	210Po	206Tl	206Pb	
1.22895e+09	156512	153944	153711	16.6545	0.00291686	1.59977e-05	1.56847e-05	1.53445e-05	3.06472e-09	1.49762e-05	3.02163e-12	1.49049e-05	1.46548e-05	3.06295e-09	3.44932e-06	3.44165e-06	6.47848e-14	3.24718e-06	4.52936e-12	0	
1.22956e+09	156512	153944	153711	16.6628	0.00291974	1.60214e-05	1.57079e-05	1.5367e-05	3.06929e-09	1.49984e-05	3.02502e-12	1.49266e-05	1.46878e-05	3.06959e-09	3.45577e-06	3.44809e-06	6.49054e-14	3.25335e-06	4.53778e-12	0	
1.23016e+09	156512	153944	153711	16.671	0.00292262	1.60451e-05	1.57311e-05	1.53897e-05	3.07379e-09	1.50205e-05	3.0292e-12	1.49487e-05	1.47134e-05	3.07493e-09	3.46223e-06	3.45454e-06	6.50265e-14	3.25952e-06	4.54624e-12	0	
1.23077e+09	156512	153944	153711	16.6792	0.0029255	1.60688e-05	1.57543e-05	1.54124e-05	3.07827e-09	1.50425e-05	3.03394e-12	1.49711e-05	1.47332e-05	3.07918e-09	3.4687e-06	3.461e-06	6.51481e-14	3.2657e-06	4.55475e-12	0	
1.23137e+09	156512	153944	153711	16.6874	0.00292838	1.60925e-05	1.57776e-05	1.54353e-05	3.08275e-09	1.50646e-05	3.03903e-12	1.49935e-05	1.47494e-05	3.08275e-09	3.47518e-06	3.46747e-06	6.52701e-14	3.27189e-06	4.56329e-12	0	
1.23198e+09	156512	153944	153711	16.6956	0.00293127	1.61162e-05	1.58009e-05	1.54582e-05	3.08725e-09	1.50866e-05	3.04421e-12	1.5016e-05	1.47643e-05	3.08607e-09	3.48167e-06	3.47395e-06	6.53923e-14	3.27809e-06	4.57185e-12	0	
1.23258e+09	156512	153944	153711	16.7038	0.00293415	1.614e-05	1.58242e-05	1.54811e-05	3.09179e-09	1.51088e-05	3.04926e-12	1.50384e-05	1.47802e-05	3.08954e-09	3.48817e-06	3.48044e-06	6.55147e-14	3.2843e-06	4.58041e-12	0	
1.23319e+09	156512	153944	153711	16.712	0.00293704	1.61638e-05	1.58475e-05	1.55039e-05	3.09638e-09	1.51312e-05	3.05393e-12	1.50605e-05	1.47996e-05	3.09359e-09	3.49467e-06	3.48693e-06	6.5637e-14	3.29052e-06	4.58898e-12	0	
1.23379e+09	156512	153944	153711	16.7203	0.00293993	1.61876e-05	1.58709e-05	1.55267e-05	3.10104e-09	1.51538e-05	3.05799e-12	1.50823e-05	1.48247e-05	3.09864e-09	3.50119e-06	3.49343e-06	6.57592e-14	3.29674e-06	4.59752e-12	0	
1.2344e+09	156512	153944	153711	16.7285	0.00294282	1.62115e-05	1.58943e-05	1.55495e-05	3.10572e-09	1.51765e-05	3.06133e-12	1.51038e-05	1.48575e-05	3.10515e-09	3.50771e-06	3.49995e-06	6.58812e-14	3.30298e-06	4.60604e-12	0	
1.235e+09	156512	153944	153711	16.7367	0.00294571	1.62353e-05	1.59177e-05	1.55722e-05	3.11027e-09	1.51988e-05	3.06519e-12	1.5126e-05	1.4887e-05	3.11119e-09	3.51424e-06	3.50647e-06	6.60034e-14	3.30922e-06	4.61458e-12	0	
1.23561e+09	156512	153944	153711	16.7449	0.0029486	1.62592e-05	1.59411e-05	1.55952e-05	3.1148e-09	1.5221e-05	3.06973e-12	1.51484e-05	1.49094e-05	3.11594e-09	3.52078e-06	3.513e-06	6.61262e-14	3.31547e-06	4.62317e-12	0	
1.23621e+09	156512	153944	153711	16.7531	0.0029515	1.62831e-05	1.59646e-05	1.56182e-05	3.11931e-09	1.52432e-05	3.07473e-12	1.5171e-05	1.49271e-05	3.11981e-09	3.52733e-06	3.51954e-06	6.62494e-14	3.32173e-06	4.63179e-12	0	
1.23682e+09	156512	153944	153711	16.7613	0.00295439	1.63071e-05	1.5988e-05	1.56412e-05	3.12384e-09	1.52654e-05	3.07994e-12	1.51937e-05	1.49424e-05	3.12322e-09	3.53389e-06	3.52608e-06	6.6373e-14	3.328e-06	4.64044e-12	0	
1.23742e+09	156512	153944	153711	16.7696	0.00295729	1.6331e-05	1.60115e-05	1.56643e-05	3.1284e-09	1.52877e-05	3.08512e-12	1.52163e-05	1.49577e-05	3.12659e-09	3.54046e-06	3.53264e-06	6.64967e-14	3.33427e-06	4.6491e-12	0	
1.23803e+09	156512	153944	153711	16.7778	0.00296019	1.6355e-05	1.60351e-05	1.56874e-05	3.133e-09	1.53102e-05	3.09004e-12	1.52388e-05	1.49753e-05	3.13035e-09	3.54703e-06	3.5392e-06	6.66204e-14	3.34056e-06	4.65777e-12	0	
1.23863e+09	156512	153944	153711	16.786	0.00296309	1.6379e-05	1.60586e-05	1.57104e-05	3.13766e-09	1.53329e-05	3.09445e-12	1.52609e-05	1.49976e-05	3.13492e-09	3.55362e-06	3.54578e-06	6.67441e-14	3.34685e-06	4.66642e-12	0	
1.23924e+09	156512	153944	153711	16.7942	0.00296599	1.6403e-05	1.60822e-05	1.57334e-05	3.1424e-09	1.53558e-05	3.09812e-12	1.52826e-05	1.5027e-05	3.14072e-09	3.56021e-06	3.55236e-06	6.68676e-14	3.35315e-06	4.67505e-12	0	
1.23984e+09	156512	153944	153711	16.8024	0.00296889	1.64271e-05	1.61058e-05	1.57563e-05	3.14704e-09	1.53784e-05	3.10161e-12	1.53047e-05	1.50603e-05	3.14744e-09	3.56682e-06	3.55895e-06	6.6991e-14	3.35947e-06	4.68367e-12	0	
1.24044e+09	156512	153944	153711	16.8106	0.00297179	1.64512e-05	1.61294e-05	1.57793e-05	3.15161e-09	1.54008e-05	3.1059e-12	1.53272e-05	1.50859e-05	3.15279e-09	3.57343e-06	3.56555e-06	6.7115e-14	3.36578e-06	4.69233e-12	0	
1.24105e+09	156512	153944	153711	16.8189	0.0029747	1.64753e-05	1.6153e-05	1.58025e-05	3.15617e-09	1.54232e-05	3.11076e-12	1.535e-05	1.51057e-05	3.15705e-09	3.58005e-06	3.57216e-06	6.72394e-14	3.37211e-06	4.70104e-12	0	
1.24165e+09	156512	153944	153711	16.8271	0.00297761	1.64994e-05	1.61767e-05	1.58257e-05	3.16072e-09	1.54456e-05	3.11594e-12	1.53728e-05	1.5122e-05	3.16065e-09	3.58668e-06	3.57878e-06	6.73642e-14	3.37845e-06	4.70978e-12	0	
1.24226e+09	156512	153944	153711	16.8353	0.00298052	1.65235e-05	1.62004e-05	1.5849e-05	3.1653e-09	1.54681e-05	3.1212e-12	1.53957e-05	1.51371e-05	3.16402e-09	3.59332e-06	3.58541e-06	6.74892e-14	3.38479e-06	4.71853e-12	0	
1.24286e+09	156512	153944	153711	16.8435	0.00298343	1.65477e-05	1.62241e-05	1.58723e-05	3.16992e-09	1.54906e-05	3.12632e-12	1.54184e-05	1.51535e-05	3.16757e-09	3.59996e-06	3.59204e-06	6.76144e-14	3.39115e-06	4.72729e-12	0	
1.24347e+09	156512	153944	153711	16.8517	0.00298634	1.65719e-05	1.62478e-05	1.58955e-05	3.17459e-09	1.55134e-05	3.13104e-12	1.54408e-05	1.51735e-05	3.17174e-09	3.60662e-06	3.59869e-06	6.77396e-14	3.39751e-06	4.73605e-12	0	
1.24407e+09	156512	153944	153711	16.8599	0.00298925	1.65961e-05	1.62715e-05	1.59187e-05	3.17933e-09	1.55364e-05	3.13511e-12	1.5463e-05	1.51995e-05	3.17696e-09	3.61328e-06	3.60534e-06	6.78646e-14	3.40388e-06	4.7448e-12	0	
1.24468e+09	156512	153944	153711	16.8682	0.00299216	1.66203e-05	1.62953e-05	1.59418e-05	3.18408e-09	1.55594e-05	3.1385e-12	1.54849e-05	1.52332e-05	3.18365e-09	3.61996e-06	3.612e-06	6.79893e-14	3.41026e-06	4.75351e-12	0	
1.24528e+09	156512	153944	153711	16.8764	0.00299508	1.66446e-05	1.63191e-05	1.5965e-05	3.18871e-09	1.55821e-05	3.14247e-12	1.55074e-05	1.52626e-05	3.18969e-09	3.62664e-06	3.61867e-06	6.81144e-14	3.41665e-06	4.76225e-12	0	
1.24589e+09	156512	153944	153711	16.8846	0.002998	1.66689e-05	1.63429e-05	1.59883e-05	3.19331e-09	1.56046e-05	3.14713e-12	1.55303e-05	1.5285e-05	3.19445e-09	3.63333e-06	3.62535e-06	6.82401e-14	3.42305e-06	4.77103e-12	0	
1.24649e+09	156512	153944	153711	16.8928	0.00300091	1.66932e-05	1.63668e-05	1.60116e-05	3.1979e-09	1.56272e-05	3.15223e-12	1.55533e-05	1.53028e-05	3.19834e-09	3.64003e-06	3.63204e-06	6.83661e-14	3.42945e-06	4.77986e-12	0	
1.2471e+09	156512	153944	153711	16.901	0.00300383	1.67175e-05	1.63907e-05	1.60351e-05	3.2025e-09	1.56498e-05	3.15753e-12	1.55763e-05	1.53183e-05	3.20179e-09	3.64674e-06	3.63874e-06	6.84925e-14	3.43587e-06	4.78871e-12	0	
1.2477e+09	156512	153944	153711	16.9092	0.00300675	1.67419e-05	1.64145e-05	1.60586e-05	3.20714e-09	1.56725e-05	3.16279e-12	1.55993e-05	1.53339e-05	3.20523e-09	3.65346e-06	3.64545e-06	6.8619e-14	3.44229e-06	4.79757e-12	0	
1.24831e+09	156512	153944	153711	16.9174	0.00300968	1.67663e-05	1.64385e-05	1.6082e-05	3.21182e-09	1.56954e-05	3.16777e-12	1.56221e-05	1.5352e-05	3.20909e-09	3.66019e-06	3.65217e-06	6.87456e-14	3.44872e-06	4.80643e-12	0	
1.24891e+09	156512	153944	153711	16.9257	0.0030126	1.67907e-05	1.64624e-05	1.61054e-05	3.21656e-09	1.57184e-05	3.17221e-12	1.56446e-05	1.53751e-05	3.2138e-09	3.66692e-06	3.65889e-06	6.88721e-14	3.45516e-06	4.81528e-12	0	
1.24952e+09	156512	153944	153711	16.9339	0.00301553	1.68151e-05	1.64864e-05	1.61288e-05	3.22139e-09	1.57417e-05	3.17588e-12	1.56666e-05	1.54055e-05	3.2198e-09	3.67367e-06	3.66562e-06	6.89984e-14	3.46161e-06	4.82411e-12	0	
1.25012e+09	156512	153944	153711	16.9421	0.00301845	1.68396e-05	1.65103e-05	1.61521e-05	3.22609e-09	1.57647e-05	3.17948e-12	1.56891e-05	1.54391e-05	3.22659e-09	3.68042e-06	3.67237e-06	6.91247e-14	3.46807e-06	4.83292e-12	0	
1.25073e+09	156512	153944	153711	16.9503	0.00302138	1.6864e-05	1.65343e-05	1.61755e-05	3.23073e-09	1.57875e-05	3.18389e-12	1.5712e-05	1.54647e-05	3.23194e-09	3.68718e-06	3.67912e-06	6.92515e-14	3.47453e-06	4.84179e-12	0	
1.25133e+09	156512	153944	153711	16.9585	0.00302431	1.68885e-05	1.65584e-05	1.6199e-05	3.23537e-09	1.58102e-05	3.18885e-12	1.57352e-05	1.54845e-05	3.23622e-09	3.69396e-06	3.68588e-06	6.93788e-14	3.48101e-06	4.85069e-12	0	
1.25194e+09	156512	153944	153711	16.9667	0.00302724	1.69131e-05	1.65824e-05	1.62227e-05	3.24e-09	1.5833e-05	3.19413e-12	1.57584e-05	1.55009e-05	3.23985e-09	3.70074e-06	3.69265e-06	6.95065e-14	3.48749e-06	4.85963e-12	0	
1.25254e+09	156512	153944	153711	16.975	0.00303017	1.69376e-05	1.66065e-05	1.62463e-05	3.24465e-09	1.58558e-05	3.19949e-12	1.57816e-05	1.55163e-05	3.24327e-09	3.70753e-06	3.69943e-06	6.96344e-14	3.49399e-06	4.86859e-12	0	
1.25315e+09	156512	153944	153711	16.9832	0.00303311	1.69622e-05	1.66306e-05	1.627e-05	3.24935e-09	1.58788e-05	3.20467e-12	1.58047e-05	1.55331e-05	3.24691e-09	3.71433e-06	3.70622e-06	6.97624e-14	3.50049e-06	4.87755e-12	0	
1.25375e+09	156512	153944	153711	16.9914	0.00303604	1.69868e-05	1.66547e-05	1.62936e-05	3.2541e-09	1.59019e-05	3.20943e-12	1.58275e-05	1.55537e-05	3.25121e-09	3.72113e-06	3.71301e-06	6.98904e-14	3.507e-06	4.88651e-12	0	
1.25436e+09	156512	153944	153711	16.9996	0.00303898	1.70114e-05	1.66789e-05	1.63172e-05	3.25893e-09	1.59253e-05	3.21352e-12	1.585e-05	1.55806e-05	3.2566e-09	3.72795e-06	3.71982e-06	7.00182e-14	3.51352e-06	4.89545e-12	0	
1.25496e+09	156512	153944	153711	17.0078	0.00304192	1.7036e-05	1.6703e-05	1.63407e-05	3.26375e-09	1.59487e-05	3.21696e-12	1.58723e-05	1.56151e-05	3.26345e-09	3.73478e-06	3.72663e-06	7.01458e-14	3.52004e-06	4.90436e-12	0	
1.25556e+09	156512	153944	153711	17.016	0.00304486	1.70607e-05	1.67272e-05	1.63642e-05	3.26845e-09	1.59717e-05	3.22105e-12	1.58953e-05	1.56444e-05	3.26949e-09	3.74161e-06	3.73346e-06	7.02738e-14	3.52658e-06	4.9133e-12	0	
1.25617e+09	156512	153944	153711	17.0243	0.0030478	1.70854e-05	1.67515e-05	1.63879e-05	3.27312e-09	1.59947e-05	3.22582e-12	1.59185e-05	1.56668e-05	3.27426e-09	3.74846e-06	3.74029e-06	7.04023e-14	3.53312e-06	4.92229e-12	0	
1.25677e+09	156512	153944	153711	17.0325	0.00305074	1.71101e-05	1.67757e-05	1.64117e-05	3.27779e-09	1.60176e-05	3.23103e-12	1.59419e-05	1.56847e-05	3.27817e-09	3.75531e-06	3.74713e-06	7.05313e-14	3.53968e-06	4.93132e-12	0	
1.25738e+09	156512	153944	153711	17.0407	0.00305368	1.71348e-05	1.68e-05	1.64355e-05	3.28247e-09	1.60406e-05	3.23642e-12	1.59653e-05	1.57004e-05	3.28166e-09	3.76217e-06	3.75398e-06	7.06605e-14	3.54624e-06	4.94037e-12	0	
1.25798e+09	156512	153944	153711	17.0489	0.00305663	1.71596e-05	1.68242e-05	1.64594e-05	3.28718e-09	1.60637e-05	3.24176e-12	1.59887e-05	1.57163e-05	3.28518e-09	3.76904e-06	3.76084e-06	7.079e-14	3.55281e-06	4.94943e-12	0	
1.25859e+09	156512	153944	153711	17.0571	0.00305958	1.71844e-05	1.68485e-05	1.64832e-05	3.29195e-09	1.60869e-05	3.24678e-12	1.60118e-05	1.5735e-05	3.28914e-09	3.77592e-06	3.76771e-06	7.09194e-14	3.55939e-06	4.95849e-12	0	
1.25919e+09	156512	153944	153711	17.0653	0.00306252	1.72092e-05	1.68729e-05	1.6507e-05	3.29677e-09	1.61104e-05	3.25126e-12	1.60346e-05	1.57589e-05	3.29401e-09	3.78281e-06	3.77459e-06	7.10488e-14	3.56598e-06	4.96754e-12	0	
1.2598e+09	156512	153944	153711	17.0736	0.00306547	1.7234e-05	1.68972e-05	1.65307e-05	3.30169e-09	1.61341e-05	3.25493e-12	1.6057e-05	1.57904e-05	3.3002e-09	3.78971e-06	3.78148e-06	7.1178e-14	3.57258e-06	4.97657e-12	0	
1.2604e+09	156512	153944	153711	17.0818	0.00306842	1.72589e-05	1.69216e-05	1.65544e-05	3.30645e-09	1.61574e-05	3.25865e-12	1.608e-05	1.58241e-05	3.30705e-09	3.79662e-06	3.78837e-06	7.13071e-14	3.57919e-06	4.98559e-12	0	
1.26101e+09	156512	153944	153711	17.09	0.00307138	1.72838e-05	1.6946e-05	1.65782e-05	3.31117e-09	1.61806e-05	3.26317e-12	1.61032e-05	1.58496e-05	3.3124e-09	3.80354e-06	3.79528e-06	7.14368e-14	3.5858e-06	4.99465e-12	0	
1.26161e+09	156512	153944	153711	17.0982	0.00307433	1.73087e-05	1.69704e-05	1.66022e-05	3.31588e-09	1.62037e-05	3.26824e-12	1.61268e-05	1.58694e-05	3.31669e-09	3.81046e-06	3.80219e-06	7.1567e-14	3.59243e-06	5.00377e-12	0	
1.26222e+09	156512	153944	153711	17.1064	0.00307729	1.73336e-05	1.69949e-05	1.66262e-05	3.32059e-09	1.62268e-05	3.27362e-12	1.61504e-05	1.5886e-05	3.32036e-09	3.8174e-06	3.80912e-06	7.16976e-14	3.59906e-06	5.01291e-12	0	
1.26282e+09	156512	153944	153711	17.1146	0.00308024	1.73585e-05	1.70194e-05	1.66502e-05	3.32532e-09	1.625e-05	3.27906e-12	1.6174e-05	1.59016e-05	3.32384e-09	3.82434e-06	3.81605e-06	7.18284e-14	3.6057e-06	5.02207e-12	0	
1.26343e+09	156512	153944	153711	17.1228	0.0030832	1.73835e-05	1.70439e-05	1.66743e-05	3.3301e-09	1.62734e-05	3.28431e-12	1.61974e-05	1.59189e-05	3.32757e-09	3.83129e-06	3.82299e-06	7.19593e-14	3.61235e-06	5.03123e-12	0	
1.26403e+09	156512	153944	153711	17.1311	0.00308616	1.74085e-05	1.70684e-05	1.66983e-05	3.33493e-09	1.62969e-05	3.28911e-12	1.62206e-05	1.59402e-05	3.33199e-09	3.83826e-06	3.82994e-06	7.20902e-14	3.61901e-06	5.04039e-12	0	
1.26464e+09	156512	153944	153711	17.1393	0.00308912	1.74335e-05	1.70929e-05	1.67223e-05	3.33984e-09	1.63207e-05	3.29322e-12	1.62434e-05	1.5968e-05	3.33756e-09	3.84523e-06	3.8369e-06	7.22209e-14	3.62568e-06	5.04953e-12	0	
1.26524e+09	156512	153944	153711	17.1475	0.00309208	1.74586e-05	1.71175e-05	1.67461e-05	3.34473e-09	1.63444e-05	3.29671e-12	1.62661e-05	1.60032e-05	3.34456e-09	3.85221e-06	3.84387e-06	7.23514e-14	3.63236e-06	5.05864e-12	0	
1.26585e+09	156512	153944	153711	17.1557	0.00309505	1.74837e-05	1.71421e-05	1.67701e-05	3.34951e-09	1.63678e-05	3.30093e-12	1.62895e-05	1.60325e-05	3.35061e-09	3.8592e-06	3.85085e-06	7.24823e-14	3.63905e-06	5.06779e-12	0	
1.26645e+09	156512	153944	153711	17.1639	0.00309801	1.75087e-05	1.71667e-05	1.67941e-05	3.35426e-09	1.63912e-05	3.30581e-12	1.63131e-05	1.60549e-05	3.35538e-09	3.8662e-06	3.85784e-06	7.26137e-14	3.64574e-06	5.07699e-12	0	
1.26706e+09	156512	153944	153711	17.1721	0.00310098	1.75339e-05	1.71913e-05	1.68183e-05	3.359e-09	1.64145e-05	3.31112e-12	1.63369e-05	1.60728e-05	3.35932e-09	3.87321e-06	3.86483e-06	7.27456e-14	3.65245e-06	5.08622e-12	0	
1.26766e+09	156512	153944	153711	17.1804	0.00310395	1.7559e-05	1.7216e-05	1.68426e-05	3.36376e-09	1.64379e-05	3.31661e-12	1.63607e-05	1.60887e-05	3.36286e-09	3.88022e-06	3.87184e-06	7.28778e-14	3.65916e-06	5.09547e-12	0	
1.26827e+09	156512	153944	153711	17.1886	0.00310692	1.75842e-05	1.72407e-05	1.68668e-05	3.36855e-09	1.64613e-05	3.32202e-12	1.63844e-05	1.61051e-05	3.36644e-09	3.88725e-06	3.87885e-06	7.30101e-14	3.66588e-06	5.10474e-12	0	
1.26887e+09	156512	153944	153711	17.1968	0.00310989	1.76094e-05	1.72654e-05	1.6891e-05	3.3734e-09	1.6485e-05	3.3271e-12	1.64079e-05	1.61244e-05	3.37052e-09	3.89429e-06	3.88588e-06	7.31425e-14	3.67261e-06	5.114e-12	0	
1.26948e+09	156512	153944	153711	17.205	0.00311286	1.76346e-05	1.72901e-05	1.69152e-05	3.37831e-09	1.65088e-05	3.3316e-12	1.64311e-05	1.6149e-05	3.37554e-09	3.90133e-06	3.89291e-06	7.32748e-14	3.67935e-06	5.12326e-12	0	
1.27008e+09	156512	153944	153711	17.2132	0.00311583	1.76598e-05	1.73149e-05	1.69393e-05	3.3833e-09	1.65329e-05	3.33527e-12	1.64538e-05	1.61817e-05	3.38198e-09	3.90838e-06	3.89995e-06	7.34068e-14	3.6861e-06	5.13248e-12	0	
1.27068e+09	156512	153944	153711	17.2214	0.00311881	1.76851e-05	1.73397e-05	1.69634e-05	3.38813e-09	1.65565e-05	3.33912e-12	1.64772e-05	1.62154e-05	3.38883e-09	3.91545e-06	3.90701e-06	7.35388e-14	3.69286e-06	5.14171e-12	0	
1.27129e+09	156512	153944	153711	17.2297	0.00312178	1.77104e-05	1.73645e-05	1.69876e-05	3.39293e-09	1.65801e-05	3.34376e-12	1.65009e-05	1.62409e-05	3.39418e-09	3.92252e-06	3.91407e-06	7.36715e-14	3.69963e-06	5.15098e-12	0	
1.27189e+09	156512	153944	153711	17.2379	0.00312476	1.77357e-05	1.73893e-05	1.70119e-05	3.39771e-09	1.66036e-05	3.34894e-12	1.65248e-05	1.62607e-05	3.39849e-09	3.9296e-06	3.92114e-06	7.38047e-14	3.7064e-06	5.1603e-12	0	
1.2725e+09	156512	153944	153711	17.2461	0.00312774	1.7761e-05	1.74141e-05	1.70363e-05	3.4025e-09	1.66271e-05	3.35442e-12	1.65488e-05	1.62774e-05	3.40219e-09	3.93669e-06	3.92822e-06	7.39382e-14	3.71319e-06	5.16965e-12	0	
1.2731e+09	156512	153944	153711	17.2543	0.00313072	1.77864e-05	1.7439e-05	1.70608e-05	3.40731e-09	1.66507e-05	3.35994e-12	1.65728e-05	1.62934e-05	3.40572e-09	3.94379e-06	3.93531e-06	7.4072e-14	3.71998e-06	5.17901e-12	0	
1.27371e+09	156512	153944	153711	17.2625	0.0031337	1.78118e-05	1.74639e-05	1.70852e-05	3.41217e-09	1.66745e-05	3.36525e-12	1.65966e-05	1.63111e-05	3.40955e-09	3.9509e-06	3.9424e-06	7.42058e-14	3.72679e-06	5.18838e-12	0	
1.27431e+09	156512	153944	153711	17.2707	0.00313669	1.78372e-05	1.74888e-05	1.71096e-05	3.41709e-09	1.66984e-05	3.37009e-12	1.66201e-05	1.63331e-05	3.41411e-09	3.95802e-06	3.94951e-06	7.43396e-14	3.7336e-06	5.19775e-12	0	
1.27492e+09	156512	153944	153711	17.279	0.00313967	1.78626e-05	1.75138e-05	1.7134e-05	3.42208e-09	1.67226e-05	3.37422e-12	1.66432e-05	1.63619e-05	3.41985e-09	3.96515e-06	3.95663e-06	7.44732e-14	3.74042e-06	5.20709e-12	0	
1.27552e+09	156512	153944	153711	17.2872	0.00314266	1.78881e-05	1.75387e-05	1.71582e-05	3.42704e-09	1.67467e-05	3.37778e-12	1.66664e-05	1.63977e-05	3.427e-09	3.97229e-06	3.96375e-06	7.46066e-14	3.74725e-06	5.21641e-12	0	
1.27613e+09	156512	153944	153711	17.2954	0.00314565	1.79135e-05	1.75637e-05	1.71826e-05	3.43189e-09	1.67704e-05	3.38211e-12	1.66901e-05	1.6427e-05	3.43305e-09	3.97943e-06	3.97089e-06	7.47405e-14	3.75409e-06	5.22576e-12	0	
1.27673e+09	156512	153944	153711	17.3036	0.00314864	1.7939e-05	1.75887e-05	1.7207e-05	3.43672e-09	1.67941e-05	3.38711e-12	1.67142e-05	1.64494e-05	3.43783e-09	3.98659e-06	3.97803e-06	7.48749e-14	3.76093e-06	5.23516e-12	0	
1.27734e+09	156512	153944	153711	17.3118	0.00315163	1.79646e-05	1.76138e-05	1.72316e-05	3.44154e-09	1.68178e-05	3.39253e-12	1.67383e-05	1.64674e-05	3.44179e-09	3.99376e-06	3.98518e-06	7.50098e-14	3.76779e-06	5.2446e-12	0	
1.27794e+09	156512	153944	153711	17.32	0.00315462	1.79901e-05	1.76388e-05	1.72562e-05	3.44638e-09	1.68416e-05	3.39811e-12	1.67625e-05	1.64835e-05	3.44537e-09	4.00093e-06	3.99235e-06	7.51449e-14	3.77466e-06	5.25407e-12	0	
1.27855e+09	156512	153944	153711	17.3282	0.00315761	1.80157e-05	1.76639e-05	1.72809e-05	3.45125e-09	1.68654e-05	3.40359e-12	1.67866e-05	1.65002e-05	3.44904e-09	4.00811e-06	3.99952e-06	7.52802e-14	3.78153e-06	5.26354e-12	0	
1.27915e+09	156512	153944	153711	17.3365	0.00316061	1.80413e-05	1.7689e-05	1.73055e-05	3.45618e-09	1.68895e-05	3.40872e-12	1.68105e-05	1.65201e-05	3.45323e-09	4.01531e-06	4.0067e-06	7.54155e-14	3.78842e-06	5.27301e-12	0	
1.27976e+09	156512	153944	153711	17.3447	0.0031636	1.80669e-05	1.77142e-05	1.73301e-05	3.46117e-09	1.69137e-05	3.41325e-12	1.6834e-05	1.65456e-05	3.4584e-09	4.02251e-06	4.01389e-06	7.55507e-14	3.79531e-06	5.28247e-12	0	
1.28036e+09	156512	153944	153711	17.3529	0.0031666	1.80926e-05	1.77393e-05	1.73545e-05	3.46624e-09	1.69382e-05	3.41694e-12	1.68572e-05	1.65794e-05	3.46508e-09	4.02972e-06	4.02109e-06	7.56857e-14	3.80221e-06	5.2919e-12	0	
1.28097e+09	156512	153944	153711	17.3611	0.0031696	1.81182e-05	1.77645e-05	1.7379e-05	3.47114e-09	1.69622e-05	3.42091e-12	1.68809e-05	1.6613e-05	3.47193e-09	4.03694e-06	4.0283e-06	7.58207e-14	3.80912e-06	5.30133e-12	0	
1.28157e+09	156512	153944	153711	17.3693	0.0031726	1.81439e-05	1.77897e-05	1.74036e-05	3.47602e-09	1.69861e-05	3.42566e-12	1.6905e-05	1.66385e-05	3.47729e-09	4.04417e-06	4.03552e-06	7.59564e-14	3.81604e-06	5.31082e-12	0	
1.28218e+09	156512	153944	153711	17.3775	0.0031756	1.81697e-05	1.7815e-05	1.74284e-05	3.48088e-09	1.701e-05	3.43096e-12	1.69293e-05	1.66584e-05	3.48161e-09	4.05141e-06	4.04275e-06	7.60925e-14	3.82297e-06	5.32034e-12	0	
1.28278e+09	156512	153944	153711	17.3858	0.00317861	1.81954e-05	1.78402e-05	1.74532e-05	3.48575e-09	1.70339e-05	3.43654e-12	1.69537e-05	1.66752e-05	3.48535e-09	4.05866e-06	4.04999e-06	7.6229e-14	3.82991e-06	5.3299e-12	0	
1.28339e+09	156512	153944	153711	17.394	0.00318161	1.82212e-05	1.78655e-05	1.7478e-05	3.49064e-09	1.70579e-05	3.44214e-12	1.69781e-05	1.66914e-05	3.48895e-09	4.06592e-06	4.05723e-06	7.63658e-14	3.83686e-06	5.33947e-12	0	
1.28399e+09	156512	153944	153711	17.4022	0.00318462	1.8247e-05	1.78908e-05	1.75028e-05	3.49558e-09	1.7082e-05	3.44751e-12	1.70023e-05	1.67097e-05	3.49287e-09	4.07319e-06	4.06449e-06	7.65026e-14	3.84382e-06	5.34905e-12	0	
1.2846e+09	156512	153944	153711	17.4104	0.00318763	1.82728e-05	1.79161e-05	1.75276e-05	3.50058e-09	1.71064e-05	3.45239e-12	1.70261e-05	1.67324e-05	3.49756e-09	4.08047e-06	4.07175e-06	7.66393e-14	3.85078e-06	5.35862e-12	0	
1.2852e+09	156512	153944	153711	17.4186	0.00319063	1.82986e-05	1.79415e-05	1.75524e-05	3.50566e-09	1.7131e-05	3.45652e-12	1.70496e-05	1.67622e-05	3.50349e-09	4.08775e-06	4.07903e-06	7.67759e-14	3.85776e-06	5.36817e-12	0	
1.2858e+09	156512	153944	153711	17.4268	0.00319364	1.83245e-05	1.79668e-05	1.7577e-05	3.51069e-09	1.71554e-05	3.46017e-12	1.70732e-05	1.67986e-05	3.51077e-09	4.09505e-06	4.08631e-06	7.69122e-14	3.86474e-06	5.37769e-12	0	
1.28641e+09	156512	153944	153711	17.4351	0.00319666	1.83504e-05	1.79922e-05	1.76017e-05	3.51561e-09	1.71796e-05	3.46462e-12	1.70973e-05	1.68278e-05	3.51682e-09	4.10235e-06	4.09361e-06	7.70491e-14	3.87173e-06	5.38726e-12	0	
1.28701e+09	156512	153944	153711	17.4433	0.00319967	1.83763e-05	1.80176e-05	1.76266e-05	3.52052e-09	1.72036e-05	3.46974e-12	1.71218e-05	1.68502e-05	3.52161e-09	4.10967e-06	4.10091e-06	7.71865e-14	3.87874e-06	5.39687e-12	0	
